synthetic_image_path,object_id,class_id,class_name,image_path,content_hash,source_group_id,duplicate_group_id,scale,rotation_degrees,horizontal_flip,brightness,contrast,saturation,blur_radius,noise_standard_deviation,alpha_feather_radius,placed_x1,placed_y1,placed_x2,placed_y2,maximum_iou,maximum_existing_occlusion,placement_retries,placement_seed,source_foreground_mean_luminance,source_mask_largest_component_fraction,source_foreground_bbox_fill
datasets/processed/aquarium/synthetic/v1/images/synthetic-000206-6a2812e91d13.jpg,obj-56ae24693c9c5257,0,fish,datasets/raw/aquarium/export/train/images/IMG_2274_jpeg_jpg.rf.2f319e949748145fb22dcb52bb325a0c.jpg,2dbd42d793b7747cf475d828cb60b50da7b5599abc5b76b2f60b72c696ee98a2,source-0029,,1.1063390572,11.9055442697,true,0.9679252257,1.0892384541,0.9518789610,0.5825630042,0.0000000000,0.6254449511,159,122,391,236,0.1068546138,0.1737421384,0,1451880453320526413,42.1160125732,0.9982233803,0.4662322602
datasets/processed/aquarium/synthetic/v1/images/synthetic-000206-6a2812e91d13.jpg,obj-cf2537595fdd611d,0,fish,datasets/raw/aquarium/export/train/images/IMG_8580_jpg.rf.9b5f56c09ea8a7933c2c575f7e9a3f14.jpg,ea1f1c0590e36e1905979a0e4eda4f29ea869039c0843e57dff628f596ec501b,source-0076,,0.9595064816,-0.4359123984,false,1.1337106005,1.0724839410,0.9621898501,0.0000000000,0.0000000000,1.4661224405,717,271,731,290,0.0000000000,0.0000000000,0,12609571647033026094,118.8764801025,1.0000000000,0.7500000000
datasets/processed/aquarium/synthetic/v1/images/synthetic-000206-6a2812e91d13.jpg,obj-aed561cb32c900f9,0,fish,datasets/raw/aquarium/export/train/images/IMG_8517_MOV-5_jpg.rf.62a10beba8fe770a302dec33a3188215.jpg,4097cc2bd592a5b256c8c54862b2182c7f2347a04c9ceeacaa27d3144a4caf72,source-0058,,0.9512806024,-2.1562574008,false,0.9596796580,1.0675892489,0.9516993437,0.0000000000,0.0000000000,1.8986520447,610,388,724,480,0.0000000000,0.0000000000,2,18176059899855303649,141.8597412109,1.0000000000,0.6932095750
datasets/processed/aquarium/synthetic/v1/images/synthetic-000207-e992f13627fe.jpg,obj-eab530dd3628df0a,0,fish,datasets/raw/aquarium/export/train/images/IMG_8544_jpg.rf.e4e5c8c67143fdcaa8e9da9400e8f3ee.jpg,1118a02ff4a078ad19f3df16872d00b3ddc9b664e1280bff4684fd04e803dc40,source-0066,,0.8372067601,7.4441180284,false,1.1141297370,1.0208872709,1.1419716994,0.0000000000,0.0000000000,1.7579393840,559,490,591,521,0.0352513077,0.0353343465,0,4583794756645754854,145.8339385986,1.0000000000,0.7500000000
datasets/processed/aquarium/synthetic/v1/images/synthetic-000207-e992f13627fe.jpg,obj-b080c12f126a58c2,0,fish,datasets/raw/aquarium/export/valid/images/IMG_8497_MOV-2_jpg.rf.3b4c0871d43d7284969d7892961a3f69.jpg,7e45fb72847a6579f38cac38c0b833d33ff58528676c09d4775297bec5f815a2,source-0022,,1.1334975589,9.3362569226,false,1.0844627348,1.0120278793,0.9971496017,0.7157333446,1.0430357541,0.9740480707,535,239,600,276,0.0000000000,0.0000000000,0,16076802137495196275,124.2132263184,1.0000000000,0.6791871921
datasets/processed/aquarium/synthetic/v1/images/synthetic-000208-2da30d8c9b6a.jpg,obj-be896e0b1aa950c1,0,fish,datasets/raw/aquarium/export/valid/images/IMG_8497_MOV-2_jpg.rf.3b4c0871d43d7284969d7892961a3f69.jpg,7e45fb72847a6579f38cac38c0b833d33ff58528676c09d4775297bec5f815a2,source-0022,,0.8816034245,-9.8265546704,false,0.8970042984,0.8543359510,0.9135873892,0.0000000000,0.0000000000,1.6688792272,72,719,167,785,0.0000000000,0.0000000000,0,4058982405108598574,125.8190765381,1.0000000000,0.4726045884
datasets/processed/aquarium/synthetic/v1/images/synthetic-000208-2da30d8c9b6a.jpg,obj-c75a915e0305dd17,0,fish,datasets/raw/aquarium/export/valid/images/IMG_8465_jpg.rf.4e9f92133e269119a82e502339b7981e.jpg,5dd449b21099cc308c1a612ea48a1f6fcaac3a5cc8c4ecef901ea4cc943849ab,source-0048,,0.9042696065,-1.9931436286,true,0.8837935958,1.0144342570,0.8999812925,0.0000000000,1.7903108400,1.7875915146,728,717,752,734,0.0000000000,0.0000000000,0,18420475600472942417,83.4747161865,1.0000000000,0.5030303030
datasets/processed/aquarium/synthetic/v1/images/synthetic-000209-4e189f995b11.jpg,obj-f2790a041320b781,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2416_jpeg_jpg.rf.8dd9a8e466f7bb4de07b35b6efb7f986.jpg,cc3e1a1186bd9166dfb8b467454990ccfaa8a79c93afcf3fc78753e6adfb8f58,reviewed-scene-large-blue-shark-ray,,0.8522287490,-4.4318943093,true,0.8702593270,1.0120679014,1.0654480277,0.0000000000,0.0000000000,1.5828926331,103,2,276,151,0.0000000000,0.0000000000,0,5771476584816979333,86.4462966919,0.9790498185,0.3827020202
datasets/processed/aquarium/synthetic/v1/images/synthetic-000210-f60ee5d25886.jpg,obj-21927212f67679ce,0,fish,datasets/raw/aquarium/export/train/images/IMG_8463_jpg.rf.f389f79adb1c5954105342441c289363.jpg,7fa75a9337a9071eba1bbb4d43cfb224f31397d08566e09a6f6292c8e12660a7,source-0048,,0.7391927134,5.3435192496,false,0.9368821988,1.0284028784,0.8752920159,0.0000000000,1.6783168538,1.2094951646,147,614,185,659,0.0000000000,0.0000000000,0,15403569816738076352,99.2748947144,1.0000000000,0.6598016781
datasets/processed/aquarium/synthetic/v1/images/synthetic-000211-6214e9858062.jpg,obj-908886644da67efb,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2315_jpeg_jpg.rf.299629b833341515cbe594fbe0b0b386.jpg,186a3346cc9c16b5c86459b6f6ee648ac82936763574cc423010379203d9bc93,penguin-capture-2282-2354,,1.0649321519,10.8649019277,true,1.1002050860,1.0485561270,0.8832704835,0.0000000000,0.0000000000,1.5373027765,147,643,253,749,0.0000000000,0.0000000000,0,1364894925532804804,107.6856002808,0.9995315062,0.4833559783
datasets/processed/aquarium/synthetic/v1/images/synthetic-000211-6214e9858062.jpg,obj-c25789720e5d2efd,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2337_jpeg_jpg.rf.8c0fdb28fa8bfd6adf906153bb4c90a2.jpg,cf9b00bf413357182d97bc43ac2f1be56df7d4e209854b419511d79a941aeffa,penguin-capture-2282-2354,,0.9042380209,11.4751260480,false,0.8910895170,1.1305106220,1.1285380712,0.0000000000,0.0000000000,1.9424937820,278,905,319,956,0.0000000000,0.0000000000,0,1321968054206015029,131.1238555908,1.0000000000,0.6206482593
datasets/processed/aquarium/synthetic/v1/images/synthetic-000212-09e8bb0118ce.jpg,obj-56a3bba300ab1d59,0,fish,datasets/raw/aquarium/export/train/images/IMG_8386_jpg.rf.12f46bb864b93a578eb4a76e778dad9c.jpg,762c444079f8ed90ca5e1eafcffb9684001d4bc3d8c68c12b08314c085aec546,reviewed-scene-freshwater-root-rock,,1.1027532496,-4.6447476448,true,0.9955462009,1.1109743330,0.8536514448,0.0000000000,0.0000000000,0.7202352000,414,548,564,729,0.0000000000,0.0000000000,0,18233595223823440634,87.0870513916,1.0000000000,0.7663852578
datasets/processed/aquarium/synthetic/v1/images/synthetic-000212-09e8bb0118ce.jpg,obj-158f6e1a14fb9c9c,0,fish,datasets/raw/aquarium/export/test/images/IMG_2371_jpeg_jpg.rf.54505f60b6706da151c164188c305849.jpg,36d235de6aadb292f5f563b3339aade175d3e3f3ab1abd4cf180ee21c29b5fc3,reviewed-scene-dark-rock-starfish,,1.2273672521,1.8661345107,false,1.0377099749,1.1226145135,0.8862625715,0.0000000000,0.0000000000,0.6388289684,607,98,896,292,0.0000000000,0.0000000000,2,13046409868400049706,72.5923080444,1.0000000000,0.6581447902
datasets/processed/aquarium/synthetic/v1/images/synthetic-000213-3b6cc708ca72.jpg,obj-7444c260ccd8c430,4,shark,datasets/raw/aquarium/export/train/images/IMG_2458_jpeg_jpg.rf.e4f518a021aa886cc248b50bfaff6f4e.jpg,68389dc6efb2a3e93d5b1f38c831f4b64393b8d4479e40b88857eaba966159eb,reviewed-scene-large-blue-shark-ray,,1.0424844222,8.2425860287,true,0.8774838524,1.0661759254,0.9383724018,0.4953337111,0.0000000000,0.8091970906,173,639,352,733,0.1086385062,0.1106818532,0,1699744248677773657,100.7730026245,0.9897820163,0.3344725450
datasets/processed/aquarium/synthetic/v1/images/synthetic-000213-3b6cc708ca72.jpg,obj-829d1dd9179d9660,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2336_jpeg_jpg.rf.46f0754f98f042408a12adc0bfd57650.jpg,0ff077da1e69167d2aa6e6f80035b804e037e77b2561a44764f4a560c6826a4b,penguin-capture-2282-2354,,0.8030693445,-0.5898961062,false,1.0141260993,0.9196837745,0.9326067323,0.0000000000,2.4211831669,1.1490012077,485,700,521,787,0.0229697734,0.0229952286,0,18302183939992096424,184.9440765381,1.0000000000,0.2617260788
datasets/processed/aquarium/synthetic/v1/images/synthetic-000214-9e51b9e07812.jpg,obj-cf8060163389e8d1,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.jpg,c12189b01e0090414a156dd3e3ee87041cb8dc3f847e0c41301d14372466d2fc,penguin-capture-2282-2354,,0.8366490834,5.0584848585,false,1.0464561622,1.0790063046,1.0944530837,0.0000000000,0.0000000000,1.9549804042,517,322,542,345,0.0497364509,0.0511679644,0,15103827589390493552,125.4795303345,1.0000000000,0.3816666667
datasets/processed/aquarium/synthetic/v1/images/synthetic-000214-9e51b9e07812.jpg,obj-21cfb73ba422987c,0,fish,datasets/raw/aquarium/export/train/images/IMG_2399_jpeg_jpg.rf.13370408785f27bea59424ce8d46dbca.jpg,2601977c718609c4458b37c9aeb2e14d3aa6307be1df61fcb61fdfc0412151bf,reviewed-scene-tropical-coral,,0.9206913556,1.5633636948,true,1.0544903646,1.1390056514,0.8699938713,0.0000000000,2.8238587493,0.8589836843,162,670,487,914,0.0189444593,0.1400791035,3,10748605333364581822,87.6359939575,0.9988786765,0.6058986011
datasets/processed/aquarium/synthetic/v1/images/synthetic-000214-9e51b9e07812.jpg,obj-2bdb1b2ec1babc7f,0,fish,datasets/raw/aquarium/export/train/images/IMG_8357_jpg.rf.e2bd534646a7aa8e2cc4a767e41786e1.jpg,a20a6af1f7be856eddcfc2c6c04f33042caca128eaef91111e05192219fe7ea2,source-0034,,1.0065670865,10.1534808674,true,0.9055231526,0.9439076544,0.9034561142,0.0000000000,1.5006742268,0.6832531452,614,960,640,1004,0.0000000000,0.0000000000,0,13969802065616500467,127.7549972534,1.0000000000,0.7267441860
datasets/processed/aquarium/synthetic/v1/images/synthetic-000215-ea7d31e66219.jpg,obj-d6b918726361f72d,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2322_jpeg_jpg.rf.5cfbfdaf229269a0def35f967002aee3.jpg,9be229cfb5f947e0c8d91db683d110d6969cbbd957e9e672a19ce9ace5ec8520,penguin-capture-2282-2354,,0.6643554267,-6.0073788694,false,1.0924780862,0.9645442939,0.9859211760,0.0000000000,1.0610708080,1.6943683178,150,569,353,620,0.0291574359,0.1007905138,0,3862906717170120601,169.7170715332,0.9905077873,0.5517083588
datasets/processed/aquarium/synthetic/v1/images/synthetic-000216-1878e1e5768f.jpg,obj-9f1c679a86c0a5a3,0,fish,datasets/raw/aquarium/export/train/images/IMG_2418_jpeg_jpg.rf.ef54d0d053b69b90a077ff1e7caa8937.jpg,44cfcb3ce2053cf0f6e4ba836cc09d69368d42f82ff147ebc6857ae0b2e40e2a,reviewed-scene-large-blue-shark-ray,,0.8899222934,10.3720760005,false,0.9912730853,0.8518645374,0.9006106690,0.0000000000,0.0000000000,1.3814938855,334,876,411,951,0.0000000000,0.0000000000,0,95372920185051696,136.6758575439,1.0000000000,0.4383605001
datasets/processed/aquarium/synthetic/v1/images/synthetic-000217-688261b91a0c.jpg,obj-b27cfa9438087db3,0,fish,datasets/raw/aquarium/export/train/images/IMG_8551_MOV-3_jpg.rf.3505a2122c7e4b55a4332d088f57ab98.jpg,453dd93a91d828bf883f3e0ce7cacbfdea75a683dfadcd27e2085ae5142c94d6,source-0067,,0.9264104349,-7.3409151352,false,1.0267390594,1.0268597114,0.8645264060,0.0000000000,0.0000000000,0.9925770696,481,477,555,532,0.0000000000,0.0000000000,0,1473388404062696698,155.8607177734,1.0000000000,0.4902222222
datasets/processed/aquarium/synthetic/v1/images/synthetic-000218-a47868eca79b.jpg,obj-24fb5723389d7e1f,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_8593_MOV-0_jpg.rf.7af9eba367ddb825b99a4c314856cd80.jpg,1549c09d25142d40aba57894215ef5c1ecd1f56154ad0bcb2c28b5964c4d54b2,source-0079,,1.0394791028,10.3966891618,false,0.9828731741,1.1467052072,1.0851603129,0.0000000000,0.0000000000,1.2646052090,517,567,551,617,0.0596491228,0.0596491228,0,4888786655570534599,225.3297576904,1.0000000000,0.7878787879
datasets/processed/aquarium/synthetic/v1/images/synthetic-000219-ba2228ee4092.jpg,obj-363da95ccc8a4a93,0,fish,datasets/raw/aquarium/export/train/images/IMG_8571_MOV-4_jpg.rf.d7b7c24c46f21df8cca7ae652464d2d1.jpg,246a214976d566aa39332bc6e41367fc29e838cdb2dca8e1e72cbec023c4723a,source-0072,,0.9647095619,-8.1427590015,false,1.0507128313,1.0201794220,0.9593120333,0.0000000000,0.0000000000,0.9872539064,37,152,224,240,0.0000000000,0.0000000000,2,10398283869547539883,47.9116249084,1.0000000000,0.5237036506
datasets/processed/aquarium/synthetic/v1/images/synthetic-000219-ba2228ee4092.jpg,obj-56e7efefc4f916e3,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_8593_MOV-2_jpg.rf.e9995795a521680a6f70f03810142d58.jpg,5d86e4b2f8db65da654ba8dc22ee8b5b61f810964746a0e8a4e210ab038accab,source-0079,,0.6510655029,-11.0315484068,false,0.9568438335,0.8992960789,0.9660202743,0.0000000000,0.0000000000,1.6662694711,152,877,228,942,0.0000000000,0.0000000000,0,14137569239318610995,144.4187927246,1.0000000000,0.7082824583
datasets/processed/aquarium/synthetic/v1/images/synthetic-000219-ba2228ee4092.jpg,obj-7ac2a8bd14fc8255,0,fish,datasets/raw/aquarium/export/valid/images/IMG_3184_jpeg_jpg.rf.67485e67375b442b6ac3462554ccc816.jpg,8dc715c1eaf80e0bc7dde10f4aeea099bfc714319ea30453e791770c6959db87,reviewed-scene-dark-rock-starfish,,0.6946079253,-8.3775370681,false,0.9356711592,0.9434613199,0.9728499854,0.0000000000,0.0000000000,0.7156945546,611,657,703,782,0.0000000000,0.0000000000,1,18169384303664405637,106.1340484619,1.0000000000,0.6268603192
datasets/processed/aquarium/synthetic/v1/images/synthetic-000220-a41f17564ff8.jpg,obj-40199cf7ca89312e,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2320_jpeg_jpg.rf.4ba216e1f004fd1182ca0dfb53ccce19.jpg,c044634979d7c4fe256b19801b755ba4bbb3fd23bf5f6f2f11444567b8bf9b15,penguin-capture-2282-2354,,0.8823292139,-8.1794590616,true,0.9538314720,0.8580736665,1.0778270550,0.7942131695,0.0000000000,1.7924102063,415,805,483,895,0.0000000000,0.0000000000,0,15995440663727400800,107.0571517944,1.0000000000,0.5796879354
datasets/processed/aquarium/synthetic/v1/images/synthetic-000221-383d5e027bb8.jpg,obj-a90ccb85e5d48361,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2341_jpeg_jpg.rf.6cd8aa27674201fa6e367b4798388b61.jpg,39e1f7de07b24142a40422a8c07ca6fd03a0a1828029fa2b1b194edb9cc3bc66,penguin-capture-2282-2354,,1.1744618285,2.4393824890,false,0.9857733318,1.1117936617,0.9010883552,0.0000000000,0.0000000000,0.5430392354,240,242,271,285,0.0000000000,0.0000000000,0,7819938032725964939,134.7312316895,1.0000000000,0.5835294118
datasets/processed/aquarium/synthetic/v1/images/synthetic-000221-383d5e027bb8.jpg,obj-5d2b37427cc03fa9,1,jellyfish,datasets/raw/aquarium/export/test/images/IMG_2470_jpeg_jpg.rf.75b359c8baa6866bfecf07a0e4e8c33d.jpg,ee950af45734e7ed2fed5ac16209898c14e26a17e0d93523ade6a07d52f750fb,reviewed-scene-orange-jellyfish,,1.2291559227,-11.0982011092,false,1.1062651391,1.1321151829,1.0106727468,0.2681722033,0.0000000000,1.5440398984,72,581,300,726,0.1045673077,0.1045673077,0,15781414027182145981,123.2552337646,1.0000000000,0.7513106327
datasets/processed/aquarium/synthetic/v1/images/synthetic-000221-383d5e027bb8.jpg,obj-32c5d6f504b562b3,0,fish,datasets/raw/aquarium/export/train/images/IMG_8544_jpg.rf.e4e5c8c67143fdcaa8e9da9400e8f3ee.jpg,1118a02ff4a078ad19f3df16872d00b3ddc9b664e1280bff4684fd04e803dc40,source-0066,,1.0373673184,-1.0659159190,true,1.0140958281,0.9635266745,1.0010694782,0.6694871569,0.0000000000,1.8668548391,572,4,598,37,0.0149304377,0.0154494382,0,1370266840048248970,178.9762115479,1.0000000000,0.8402903811
datasets/processed/aquarium/synthetic/v1/images/synthetic-000222-c29ca55bfa65.jpg,obj-bce2a29bc9124468,3,puffin,datasets/raw/aquarium/export/train/images/IMG_8533_jpg.rf.ee8fa720b130a97b1614421572fc2bb4.jpg,fa32b92f6faf24cafdb21d4b24d1beae7385c6f72092cc54a0e06ba58449352c,reviewed-scene-rocky-penguin,,0.9873997627,-11.6598853299,false,1.0028466835,0.9880472367,0.8701778035,0.0000000000,0.0000000000,1.4018261502,145,507,173,530,0.0000000000,0.0000000000,0,14482177374039201933,75.4230117798,1.0000000000,0.7694117647
datasets/processed/aquarium/synthetic/v1/images/synthetic-000222-c29ca55bfa65.jpg,obj-9d31347acd9c4eb3,0,fish,datasets/raw/aquarium/export/train/images/IMG_8386_jpg.rf.12f46bb864b93a578eb4a76e778dad9c.jpg,762c444079f8ed90ca5e1eafcffb9684001d4bc3d8c68c12b08314c085aec546,reviewed-scene-freshwater-root-rock,,1.0569686049,-8.7898647669,false,0.9208892263,0.9206276650,1.0484936207,0.0000000000,0.0000000000,1.7656441495,420,795,565,974,0.0000000000,0.0000000000,0,11489059749081835136,179.0319671631,1.0000000000,0.6473056125
datasets/processed/aquarium/synthetic/v1/images/synthetic-000223-b29213f6d9a0.jpg,obj-dfda682145c4f8cc,0,fish,datasets/raw/aquarium/export/train/images/IMG_2274_jpeg_jpg.rf.2f319e949748145fb22dcb52bb325a0c.jpg,2dbd42d793b7747cf475d828cb60b50da7b5599abc5b76b2f60b72c696ee98a2,source-0029,,1.1598880105,-6.8006392911,true,0.9033881836,1.1321297273,1.0356035243,0.0000000000,0.0000000000,1.2506136051,338,135,554,210,0.0000000000,0.0000000000,0,14344229815047841617,35.0853042603,0.9871250914,0.6090714668
datasets/processed/aquarium/synthetic/v1/images/synthetic-000224-e576402dc8d2.jpg,obj-2cbcb9ec254b2608,0,fish,datasets/raw/aquarium/export/train/images/IMG_8466_jpg.rf.a7894bfef84804dcbbdb8b46870cb66b.jpg,6345b2b9ddb322ed4271cb05266d406a11fc31d14066992dcf16c2efdc244e46,source-0048,,1.0580237163,-5.4228561073,false,0.8861908313,1.0474495076,1.1061554862,0.0000000000,0.0000000000,1.1128211544,154,334,268,441,0.0000000000,0.0000000000,0,2542320382340789863,105.8847808838,0.9967631379,0.5652173913
datasets/processed/aquarium/synthetic/v1/images/synthetic-000224-e576402dc8d2.jpg,obj-3bd9546c6ab359a0,0,fish,datasets/raw/aquarium/export/train/images/IMG_2579_jpeg_jpg.rf.f97bf5ef3a5d582dee0db46605c7e112.jpg,e016eeafcac74bd3eb2a55187637738ab9d5ae2f3dbe8c49cf36b4a9430fccee,reviewed-scene-large-blue-shark-ray,,1.0269541102,3.4434327100,true,1.0284850097,1.0492802358,0.9710504029,0.0000000000,0.0000000000,1.6922476275,697,311,745,337,0.0000000000,0.0000000000,0,18209883735184613498,73.3089141846,1.0000000000,0.6382428941
datasets/processed/aquarium/synthetic/v1/images/synthetic-000225-45d22081a153.jpg,obj-b8dc5ea5d54319aa,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2279_jpeg_jpg.rf.c93235205522529fc7e9626bf9175cba.jpg,2d328437869b4bde8af7a64a8a767acfc474ed5e1735231df96d44a99b0ebbcd,source-0029,,1.1254145142,11.8958400216,true,0.8919542701,0.8610529267,0.9523777709,0.0000000000,2.2945666414,1.9746566685,164,331,381,452,0.0000000000,0.0000000000,0,6897964413690175125,53.6828002930,1.0000000000,0.7268731269
datasets/processed/aquarium/synthetic/v1/images/synthetic-000226-04eeb8df1a75.jpg,obj-a887224590f9e578,4,shark,datasets/raw/aquarium/export/train/images/IMG_2600_jpeg_jpg.rf.a21b557f64e4a16ae3678de9aef1923a.jpg,215154b055a18e9b038a386f28b6abdb70a3ccf36018cfd573ba98663fb7df3e,reviewed-scene-large-blue-shark-ray,,0.7818932665,-9.8360155202,true,1.0828511683,1.0377954736,1.0830950338,0.0000000000,0.0000000000,0.9414419043,36,367,96,401,0.0000000000,0.0000000000,0,12210826448172637094,55.6709747314,0.9976958525,0.2460317460
datasets/processed/aquarium/synthetic/v1/images/synthetic-000227-84b2876842ed.jpg,obj-f6e9b4a304154638,0,fish,datasets/raw/aquarium/export/train/images/IMG_8545_jpg.rf.ff50b7c81c0f9479325eec03e7ce2191.jpg,cb613e82d29f803f6b2640e618f6fee8d0411cce4e5e0041117168322e17d736,source-0066,,1.0528968800,-1.7148870332,false,1.1497451252,1.0415943485,0.8605666832,0.9037684423,0.0000000000,1.7086440832,141,833,253,904,0.0000000000,0.0000000000,0,4208613721738901993,161.9335327148,1.0000000000,0.5948118932
datasets/processed/aquarium/synthetic/v1/images/synthetic-000227-84b2876842ed.jpg,obj-fb434eb7c29d60ab,0,fish,datasets/raw/aquarium/export/train/images/IMG_8517_MOV-3_jpg.rf.b6e2c680f3adfbedfe5b1bbed3920bb7.jpg,f76adce74a3969e89024fc651dd4f203ed013a2f5914441373fc53d4c4681b12,source-0058,,0.9844036881,-0.8407886510,true,0.9564772677,0.8895428354,0.9001279382,0.0000000000,0.0000000000,0.8296849418,268,488,510,623,0.0000000000,0.0000000000,1,11477470063158301694,81.0413284302,1.0000000000,0.6329827770
datasets/processed/aquarium/synthetic/v1/images/synthetic-000227-84b2876842ed.jpg,obj-feacc171bf6d4616,0,fish,datasets/raw/aquarium/export/train/images/IMG_8356_jpg.rf.21bda4c8c2d11962747a54e41de650f8.jpg,7f1b2384ec59e8bf97f504298fc8675d8a4c30b4d2ff85cc485e8435ddf68bc8,source-0034,,0.7362832455,1.8576785616,true,0.9754917101,1.0961526463,1.0821012742,0.0000000000,0.0000000000,0.8261075104,83,368,148,397,0.0000000000,0.0000000000,0,6473767787268908297,122.3238601685,1.0000000000,0.6463865546
datasets/processed/aquarium/synthetic/v1/images/synthetic-000228-46f7e7abf244.jpg,obj-080a9f6f79d1abbb,0,fish,datasets/raw/aquarium/export/train/images/IMG_8581_MOV-0_jpg.rf.655f2e11059aeb33350230db32b7f927.jpg,8194e9e188b2bf953e7ba5016548ff62ff2119bb4ada9eb9ecb0e16bb1e2fc40,source-0077,,0.7023428391,5.8175149459,true,1.0959515504,1.0101295671,0.9802620080,0.0000000000,0.0000000000,0.8567716504,338,174,369,194,0.0047680571,0.0047680571,0,175091421334313959,77.6921615601,1.0000000000,0.4960000000
datasets/processed/aquarium/synthetic/v1/images/synthetic-000228-46f7e7abf244.jpg,obj-cf8060163389e8d1,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.jpg,c12189b01e0090414a156dd3e3ee87041cb8dc3f847e0c41301d14372466d2fc,penguin-capture-2282-2354,,0.9889444984,-1.3985994310,false,0.8922976380,0.9810034940,1.1048764861,0.4058118909,0.0000000000,1.3013413523,530,521,558,549,0.0000000000,0.0000000000,0,13053818822124284067,125.4795303345,1.0000000000,0.3816666667
datasets/processed/aquarium/synthetic/v1/images/synthetic-000228-46f7e7abf244.jpg,obj-493fe2f013fc9a7e,2,penguin,datasets/raw/aquarium/export/test/images/IMG_2301_jpeg_jpg.rf.2c19ae5efbd1f8611b5578125f001695.jpg,7fe76818e7cc208a23947f880b71cf3b2dfa5adea7e005980db02a5e5407fca3,penguin-capture-2282-2354,,0.8054474054,-5.3383262927,false,0.9246596269,1.0899946820,1.0929042419,0.0000000000,0.0000000000,1.8246027712,205,129,222,144,0.0000000000,0.0000000000,0,3437849945525537546,100.6134643555,1.0000000000,0.6142857143
datasets/processed/aquarium/synthetic/v1/images/synthetic-000229-99b780333d5f.jpg,obj-abdb66cb74206da1,0,fish,datasets/raw/aquarium/export/train/images/IMG_8581_MOV-0_jpg.rf.655f2e11059aeb33350230db32b7f927.jpg,8194e9e188b2bf953e7ba5016548ff62ff2119bb4ada9eb9ecb0e16bb1e2fc40,source-0077,,0.9396966126,-10.7346719744,false,1.0432744107,0.9998581784,0.9936590063,0.0000000000,0.0000000000,1.7594228820,21,696,51,718,0.0000000000,0.0000000000,0,15562580286095543917,144.7518920898,1.0000000000,0.7939814815
datasets/processed/aquarium/synthetic/v1/images/synthetic-000229-99b780333d5f.jpg,obj-35fc95f37ee5e34d,0,fish,datasets/raw/aquarium/export/train/images/IMG_8558_jpg.rf.f31804f23631236926f699aa7bea77c1.jpg,f5cfe30e125cb3adb7c824829a0a8a9c823850ce7f13e99c325db8a1fad61c1e,reviewed-scene-large-freshwater-roots,,1.2241016410,4.4988977490,false,1.0891569554,0.9415549950,1.1388019037,0.0000000000,0.0000000000,1.3201022463,300,195,395,267,0.0242748358,0.0256943504,0,11507973329583000967,91.9613189697,1.0000000000,0.7192982456
datasets/processed/aquarium/synthetic/v1/images/synthetic-000229-99b780333d5f.jpg,obj-c0f04fd0f7e0b51d,0,fish,datasets/raw/aquarium/export/train/images/IMG_8469_jpg.rf.7faf777e50196eee1e90df69e03fd778.jpg,31550b5f326c9b119f367cd1e8d29dd7ab0b931712dc019dc741835e2872f3a3,source-0049,,1.1933777576,-3.2767499397,true,0.9155419892,0.9399689043,0.8595959075,0.0000000000,2.4679989125,1.4550572459,466,4,746,207,0.0000000000,0.0000000000,7,9132989265973084096,73.2498397827,1.0000000000,0.4747469294
datasets/processed/aquarium/synthetic/v1/images/synthetic-000230-c8dabdcab3f4.jpg,obj-e8c2be4f82f33036,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2321_jpeg_jpg.rf.77da5a058425f06403464142d4561096.jpg,e7fdec13d8c4170c535f186746ab647c841fb7f990806fe20a463fb5cb6bfa8e,penguin-capture-2282-2354,,0.9421494842,3.3176034003,true,0.9150741877,1.0332379306,1.0759169620,0.0000000000,0.0000000000,1.6716219028,459,91,550,203,0.1209039548,0.1783333333,0,7919194084936597735,88.8949890137,1.0000000000,0.5280508965
datasets/processed/aquarium/synthetic/v1/images/synthetic-000230-c8dabdcab3f4.jpg,obj-5ffaa1de09d14ed5,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2492_jpeg_jpg.rf.7fdeedc3c5005ba50a3295f08f0b54d5.jpg,53192af665f5b16355d4f18d81a70978239c158cfb48e39e789d620af36e1d60,reviewed-scene-large-blue-shark-ray,,1.0024423819,-9.0820528463,false,0.8564576934,0.9026100905,0.9478632324,0.0000000000,0.0000000000,1.3669595804,946,35,970,71,0.0000000000,0.0000000000,0,130349485191466110,195.1646118164,1.0000000000,0.2902255639
