object_id,class_id,class_name,image_path,label_path,content_hash,source_group_id,duplicate_group_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,yolo_x_center,yolo_y_center,yolo_width,yolo_height,image_width,image_height,crop_width,crop_height,crop_area,object_size_category,touches_left_edge,touches_top_edge,touches_right_edge,touches_bottom_edge,extraction_method,crop_output_path,mask_output_path,crop_hash,mask_hash,mask_coverage,foreground_area,extraction_quality_status,extraction_quality_notes,inclusion_status,exclusion_reason
obj-852254029f2abe39,3,puffin,datasets/raw/aquarium/export/train/images/IMG_2283_jpeg_jpg.rf.4f28032102ddc4534410f9bf474ef1d0.jpg,datasets/raw/aquarium/export/train/labels/IMG_2283_jpeg_jpg.rf.4f28032102ddc4534410f9bf474ef1d0.txt,40aec3a9b9e0d9aff4991be67157282a6f86adc51b6dd31d9c95017fb25b49ca,penguin-capture-2282-2354,,350,490,418,608,0.5000000000,0.5361328125,0.0885416667,0.1142578125,768,1024,68,118,8024,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-852254029f2abe39.png,datasets/processed/aquarium/synthetic/v1/masks/obj-852254029f2abe39.png,9ba480ab77ee114caf3cf00f438ee43689d69e1134012cd46ff1ad3b71494909,44ab9a705235f8e7f9adc081a20473bd92fb95c112d242b2583809e479489054,1.0000000000,8024,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000623); softly feathered rectangle used,included,
obj-85247ffdf0ee788b,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2577_jpeg_jpg.rf.3a5c906372d7e1dae2a5854a0a71f1d8.jpg,datasets/raw/aquarium/export/valid/labels/IMG_2577_jpeg_jpg.rf.3a5c906372d7e1dae2a5854a0a71f1d8.txt,9abc04a404f2f6f0e40989a73fc4a1b69f4901a884e59eea41fe4877a1a44384,reviewed-scene-large-blue-shark-ray,,391,5,443,35,0.5429687500,0.0195312500,0.0677083333,0.0292968750,768,1024,52,30,1560,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-85247ffdf0ee788b.png,datasets/processed/aquarium/synthetic/v1/masks/obj-85247ffdf0ee788b.png,aaab14cd96926770106d9b2bfdb2759c530ecc49f7d54052ed4ba69d0bb20075,c30e28970c96b8669b38f0d83b4ecef87f47528b0f064bec02dc975172925757,1.0000000000,1560,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.003846); softly feathered rectangle used,included,
obj-8534de363f26d421,0,fish,datasets/raw/aquarium/export/train/images/IMG_2280_jpeg_jpg.rf.5abcce5be523f6507bbaf731dd671226.jpg,datasets/raw/aquarium/export/train/labels/IMG_2280_jpeg_jpg.rf.5abcce5be523f6507bbaf731dd671226.txt,1b4f4a56784acd3d0f3a48e4fef969865281ac0b1fa2ffde7da96e0e554bf74f,source-0029,,39,477,252,529,0.1901041667,0.4912109375,0.2760416667,0.0507812500,768,1024,213,52,11076,large,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8534de363f26d421.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8534de363f26d421.png,351797bf5192bbcb36dfd7c8d4442c4c9b88c23f065c77cf09995c8ba239474f,f6340aceb574c574b096b49e4811f016438b49076de95b05aa80ba425d6ced4c,1.0000000000,11076,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.010383); softly feathered rectangle used,included,
obj-854ac61820470b64,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2325_jpeg_jpg.rf.a8ebf587a5ae7d2f8c58f977583e344c.jpg,datasets/raw/aquarium/export/valid/labels/IMG_2325_jpeg_jpg.rf.a8ebf587a5ae7d2f8c58f977583e344c.txt,c2786e346dfb7f6de7ebc653dd52c6654f141ad5a44514132ac31d9b1e32df7d,penguin-capture-2282-2354,,647,160,665,190,0.8541666667,0.1708984375,0.0221354167,0.0283203125,768,1024,18,30,540,small,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-854ac61820470b64.png,datasets/processed/aquarium/synthetic/v1/masks/obj-854ac61820470b64.png,4c91e7b65febc340c52d1ddb4d2f53cf715ed291f9d42c37c5381770aa139028,e91170eae8847c79e9dd34f0328a97ab025b6418b584a0fc7fda001002a800d1,0.3055555556,165,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-856cea168cb6f9ff,0,fish,datasets/raw/aquarium/export/train/images/IMG_2438_jpeg_jpg.rf.d34e9d39297e8636b6bd5458d3b6bc1a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2438_jpeg_jpg.rf.d34e9d39297e8636b6bd5458d3b6bc1a.txt,3f763c4d777bbcddeabcdc841205c82d312fe675b89b02879e31eb0fc102a578,reviewed-scene-large-blue-shark-ray,,222,370,306,420,0.3437500000,0.3857421875,0.1093750000,0.0488281250,768,1024,84,50,4200,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-856cea168cb6f9ff.png,datasets/processed/aquarium/synthetic/v1/masks/obj-856cea168cb6f9ff.png,abfb28e45e61a0b30774c32f342ad43a7d6efff576adba81b0df2e952d38fedf,fbddc1d9ad83b8b372e2218f9e97dc4b1b848b95a06587f7566133cce9097f9e,1.0000000000,4200,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-857e3fec80812082,0,fish,datasets/raw/aquarium/export/train/images/IMG_2405_jpeg_jpg.rf.a2556645dee0dd9c64327b09b4a4f6f8.jpg,datasets/raw/aquarium/export/train/labels/IMG_2405_jpeg_jpg.rf.a2556645dee0dd9c64327b09b4a4f6f8.txt,bf7ef8dfdf7c3cfb72ac5424e133b7033293033988b297595bfb170b6f5c296d,reviewed-scene-tropical-coral,,126,675,370,863,0.3229166667,0.7509765625,0.3164062500,0.1826171875,768,1024,244,188,45872,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-857e3fec80812082.png,datasets/processed/aquarium/synthetic/v1/masks/obj-857e3fec80812082.png,6cb7715b3aab9f9aa0d00a80775c5f9bed5e3a2e183cf159af04a896b105ba10,431f823f6b1178a3ec63c7dde2fbc026ecaae9883381ad3193d29f6dd8e782c6,0.2792335194,12809,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-85da7cf038e10b22,0,fish,datasets/raw/aquarium/export/train/images/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.jpg,datasets/raw/aquarium/export/train/labels/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.txt,5626304aa57cfa46baa09914fda84accc3e75ecd4755065e1f77a0c3429a3d29,reviewed-scene-large-blue-shark-ray,,0,561,38,629,0.0247395833,0.5810546875,0.0494791667,0.0654296875,768,1024,38,68,2584,medium,true,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-85da7cf038e10b22.png,datasets/processed/aquarium/synthetic/v1/masks/obj-85da7cf038e10b22.png,b4eb0f76874568174901a1b8c7c4bc4afd593d339880452d5e1c8115304df395,8e8185b728c9c07d7fbf6521cf31c69bfba2aaa15d8dad799cedf59113c05b53,0.4481424149,1158,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-85fedf715178d0f9,2,penguin,datasets/raw/aquarium/export/train/images/IMG_2351_jpeg_jpg.rf.edf3aaeca6e2355052e41c0cc57f9cb6.jpg,datasets/raw/aquarium/export/train/labels/IMG_2351_jpeg_jpg.rf.edf3aaeca6e2355052e41c0cc57f9cb6.txt,4f8b41808b01e450577eb85cc854da44891dcca2855420493f3cd91e3eeee73e,penguin-capture-2282-2354,,0,291,358,495,0.2330729167,0.3837890625,0.4661458333,0.1982421875,768,1024,358,204,73032,large,true,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-85fedf715178d0f9.png,datasets/processed/aquarium/synthetic/v1/masks/obj-85fedf715178d0f9.png,291b3cb9647a427da0bb1153aa42b7281d40aa4751e29d2bcc2c256fcf744e71,3c71d0f9efa7aa939eecf2454c088083159b60b1d5d6f8f006d891bd4a375cc8,0.7651440464,55880,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-8600f7a7da961fb9,0,fish,datasets/raw/aquarium/export/train/images/IMG_2414_jpeg_jpg.rf.980c706f21682aa6d010cc7a43f9f12c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2414_jpeg_jpg.rf.980c706f21682aa6d010cc7a43f9f12c.txt,902f412aa3e21bde4934f21b00ffbe76671d693da420718ec3efd78521842911,reviewed-scene-large-blue-shark-ray,,674,490,746,618,0.9244791667,0.5410156250,0.0924479167,0.1240234375,768,1024,72,128,9216,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8600f7a7da961fb9.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8600f7a7da961fb9.png,0fe6702787e7d55e7e17329b5e2094010866c8bfdb29bce2009ffe89170c655c,123418418dbb2d020269bdc01ed7bc273d5f3a79d30f49731fb2e92cc203583c,0.4843750000,4464,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-86112b879b3118ae,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2404_jpeg_jpg.rf.62c50bcc4cc361b1356dd080a94d25c2.jpg,datasets/raw/aquarium/export/valid/labels/IMG_2404_jpeg_jpg.rf.62c50bcc4cc361b1356dd080a94d25c2.txt,18bdb2a0741c827894efd16646680effe9f2636a242655e63e80ec510d4bed22,reviewed-scene-tropical-coral,,230,288,308,316,0.3502604167,0.2949218750,0.1015625000,0.0273437500,768,1024,78,28,2184,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86112b879b3118ae.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86112b879b3118ae.png,aa6da4bcc4b458fd6c89b49fd798c22f9cd7da1f1e890d3bd5f52ca9dfb68557,2683708ab4a9d2cc6ae5b801828fcc3546f8ecd387646eeacd8f93012370c3ff,0.5032051282,1099,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-8657038804452515,0,fish,datasets/raw/aquarium/export/train/images/IMG_2601_jpeg_jpg.rf.6db2e040b561c055befb49ca877632b3.jpg,datasets/raw/aquarium/export/train/labels/IMG_2601_jpeg_jpg.rf.6db2e040b561c055befb49ca877632b3.txt,bd114aba25df0c4a7b8e863b1e79e9afa11409a6753a661ef2193fab1291e26e,reviewed-scene-large-blue-shark-ray,,539,252,587,284,0.7330729167,0.2617187500,0.0625000000,0.0302734375,768,1024,48,32,1536,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8657038804452515.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8657038804452515.png,8e6dd3b587d3a050ad1af1853e19589e0adfd9809343242cc2cace0786c363df,32b41579b34b3d4f87e964265a1ea5d806b293a1f92a96d18d46f8952c23d52b,1.0000000000,1536,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-865d67a735e94544,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_2480_jpeg_jpg.rf.65112653d4f14fcd3431eed42833146e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2480_jpeg_jpg.rf.65112653d4f14fcd3431eed42833146e.txt,b33f0a1eb5ddb75f84d3323ff9e326713511934c220f97c6da8d37c133b12b3b,reviewed-scene-orange-jellyfish,,429,433,529,499,0.6236979167,0.4550781250,0.1302083333,0.0634765625,768,1024,100,66,6600,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-865d67a735e94544.png,datasets/processed/aquarium/synthetic/v1/masks/obj-865d67a735e94544.png,b766654385f571d7779a626bd942fe8e2cb2f244a26fa702fbdfc767ecff881b,5f50faebe7d6933016c6b43629827f52416035c05e7f1e9810737f2faa6d5221,1.0000000000,6600,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-866dd9f25d6d9d4a,0,fish,datasets/raw/aquarium/export/train/images/IMG_8466_jpg.rf.a7894bfef84804dcbbdb8b46870cb66b.jpg,datasets/raw/aquarium/export/train/labels/IMG_8466_jpg.rf.a7894bfef84804dcbbdb8b46870cb66b.txt,6345b2b9ddb322ed4271cb05266d406a11fc31d14066992dcf16c2efdc244e46,source-0048,,800,203,854,301,0.8076171875,0.3281250000,0.0527343750,0.1276041667,1024,768,54,98,5292,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-866dd9f25d6d9d4a.png,datasets/processed/aquarium/synthetic/v1/masks/obj-866dd9f25d6d9d4a.png,41b058d8a39fd4a1bc825560346e3f5989cb63df3809e9f8fdcfe0626215c611,1e57b2e5dbc5b233fc744b6723ebb1eb3ed0d8d0dbe40ac9f959449d35fa91f2,0.3847316704,2036,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-8693315d37ed65d5,0,fish,datasets/raw/aquarium/export/train/images/IMG_2501_jpeg_jpg.rf.86cc23ef99a01b5a863f6dbc7f8faa10.jpg,datasets/raw/aquarium/export/train/labels/IMG_2501_jpeg_jpg.rf.86cc23ef99a01b5a863f6dbc7f8faa10.txt,72b0c420c8ce793638842360a734c28f4e11af8766362cc411b59116468e9286,reviewed-scene-large-blue-shark-ray,,478,464,546,492,0.6666666667,0.4667968750,0.0872395833,0.0273437500,768,1024,68,28,1904,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8693315d37ed65d5.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8693315d37ed65d5.png,0cba1adc0424d4151e9aaabb8213353339b84885fd33662a78ebeff9fe7f1606,eb2f97919372f5b9160a966c848faaff527015102f679d8387aa21e0d0b6973a,0.4275210084,814,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-86b7351b5e3882b2,0,fish,datasets/raw/aquarium/export/train/images/IMG_2504_jpeg_jpg.rf.6319bf044a6c11112e69a100f1505d41.jpg,datasets/raw/aquarium/export/train/labels/IMG_2504_jpeg_jpg.rf.6319bf044a6c11112e69a100f1505d41.txt,268fc7fa4992e4b9297e1c07379fd717696b2e70ad2dba20cb3c15b564b5092e,reviewed-scene-large-blue-shark-ray,,602,559,686,589,0.8385416667,0.5605468750,0.1080729167,0.0283203125,768,1024,84,30,2520,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86b7351b5e3882b2.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86b7351b5e3882b2.png,696f6f9e68ac5fae29e977f69f6cbe1b0e938ef1f845f8b627b6e57aca06ac37,c5255ae27b71d060cb8e8eca451c7852adbfbc3a6c4ef528322b029eaa355523,0.3611111111,910,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-86c2210e680d350c,0,fish,datasets/raw/aquarium/export/train/images/IMG_8451_jpg.rf.d7a20105b0a3945b7ea1c5a146adfe0c.jpg,datasets/raw/aquarium/export/train/labels/IMG_8451_jpg.rf.d7a20105b0a3945b7ea1c5a146adfe0c.txt,bc01c2d41e044f7afa62fc2e6bd6e321dd3ae27e1ed9b1ebf125d95acd7c108f,source-0020,,710,484,844,536,0.7587890625,0.6640625000,0.1298828125,0.0664062500,1024,768,134,52,6968,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86c2210e680d350c.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86c2210e680d350c.png,a72517fc6eec2411c39b3783ce23f4bc3669b5053b36b5ec2f54e34afe76499a,0f1d5a81f33ad2ab6e6bedbde7a03514725195e01e4c43a0f14293acc245a0a1,1.0000000000,6968,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-86ca099d4a772125,0,fish,datasets/raw/aquarium/export/train/images/IMG_2563_jpeg_jpg.rf.a5bfbdba4fbd07a7e5a65af1c3df8d14.jpg,datasets/raw/aquarium/export/train/labels/IMG_2563_jpeg_jpg.rf.a5bfbdba4fbd07a7e5a65af1c3df8d14.txt,0242a7045ba54ffce0da1aeb741a7710e7b7bf2b49aef98284e0f13a278f7f9b,reviewed-scene-large-blue-shark-ray,,512,379,602,447,0.7252604167,0.4033203125,0.1171875000,0.0664062500,768,1024,90,68,6120,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86ca099d4a772125.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86ca099d4a772125.png,522dee08615e61c39ef3716198a421b45dc603b0a95c5bf9ae6c6b4a700e3ed3,9db7865947de08bd0a8f312c56c1d2e822368235414241b2baf676b1119ac8fd,0.5960784314,3648,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-86e0acf1f5070b95,1,jellyfish,datasets/raw/aquarium/export/train/images/IMG_2480_jpeg_jpg.rf.65112653d4f14fcd3431eed42833146e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2480_jpeg_jpg.rf.65112653d4f14fcd3431eed42833146e.txt,b33f0a1eb5ddb75f84d3323ff9e326713511934c220f97c6da8d37c133b12b3b,reviewed-scene-orange-jellyfish,,528,676,634,776,0.7565104167,0.7089843750,0.1367187500,0.0976562500,768,1024,106,100,10600,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86e0acf1f5070b95.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86e0acf1f5070b95.png,eff165769e38b1cf9a83f2181090371d0ca499438535167cc35ce9c93623f1ab,89d9abd9282eb45798c6fd5e84fe3a033c452c69e9567c6f484ef2f244575e61,0.6783962264,7191,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-86e0dc84c473a835,0,fish,datasets/raw/aquarium/export/train/images/IMG_2444_jpeg_jpg.rf.cbd4c00116cf7dd7f0ea905031ea8774.jpg,datasets/raw/aquarium/export/train/labels/IMG_2444_jpeg_jpg.rf.cbd4c00116cf7dd7f0ea905031ea8774.txt,bc91ce1e3fe8aaf7c0fda99548aa7f1afa808b50014cfca76a7860a964087da3,reviewed-scene-large-blue-shark-ray,,471,365,567,409,0.6757812500,0.3779296875,0.1236979167,0.0429687500,768,1024,96,44,4224,medium,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86e0dc84c473a835.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86e0dc84c473a835.png,34108eed60c6ed80a599699502fb4278db270c13ec7c946c389bac8e168d6b6b,80e62aeb0d342285b82bf1a8539fa20e6f3c4d9b433f1366a484c29a7bfb696d,1.0000000000,4224,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-86eb1240f6fff38b,0,fish,datasets/raw/aquarium/export/train/images/IMG_8471_jpg.rf.ae5a71d679103fd7cba244719b0e3157.jpg,datasets/raw/aquarium/export/train/labels/IMG_8471_jpg.rf.ae5a71d679103fd7cba244719b0e3157.txt,1e951b8d8bfac08342292435439c3d204f29742712689f8098979b7e50a4d4ad,source-0049,,299,171,629,663,0.4531250000,0.5429687500,0.3212890625,0.6406250000,1024,768,330,492,162360,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86eb1240f6fff38b.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86eb1240f6fff38b.png,933334112571cefc37f611d1ab7f74bffb7131e497589c5677ab1ae2a2cdf576,c9af43b4fe1b118d94399082d54423ff5bcd492dc2279aac22624a529d52242f,0.3641290958,59120,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-86fe534af70a9158,0,fish,datasets/raw/aquarium/export/train/images/IMG_8580_jpg.rf.9b5f56c09ea8a7933c2c575f7e9a3f14.jpg,datasets/raw/aquarium/export/train/labels/IMG_8580_jpg.rf.9b5f56c09ea8a7933c2c575f7e9a3f14.txt,ea1f1c0590e36e1905979a0e4eda4f29ea869039c0843e57dff628f596ec501b,source-0076,,218,159,230,179,0.2187500000,0.2200520833,0.0107421875,0.0247395833,1024,768,12,20,240,small,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-86fe534af70a9158.png,datasets/processed/aquarium/synthetic/v1/masks/obj-86fe534af70a9158.png,acd26dfbb1b3a3e97e2b8c4790004d591c79d14b8e69281695a47f35b7542873,80ef7685ca28ac01918e6d38148c286cfb61fe5656e71c1aff91264a397eae49,0.2500000000,60,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-8707fe286b8bb4ef,0,fish,datasets/raw/aquarium/export/train/images/IMG_8544_jpg.rf.e4e5c8c67143fdcaa8e9da9400e8f3ee.jpg,datasets/raw/aquarium/export/train/labels/IMG_8544_jpg.rf.e4e5c8c67143fdcaa8e9da9400e8f3ee.txt,1118a02ff4a078ad19f3df16872d00b3ddc9b664e1280bff4684fd04e803dc40,source-0066,,232,23,260,57,0.2402343750,0.0520833333,0.0263671875,0.0442708333,1024,768,28,34,952,small,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8707fe286b8bb4ef.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8707fe286b8bb4ef.png,3138ef70c7e6d4b2fea22e919a90940c40452d7589ae12b2113cebea0222da1e,4180f783ef278975de41647f32251e5f922c840216f6112e5d66f66fbebae671,0.6239495798,594,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-87131c5c534809b1,2,penguin,datasets/raw/aquarium/export/valid/images/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.jpg,datasets/raw/aquarium/export/valid/labels/IMG_2318_jpeg_jpg.rf.f073a5ac61db9f821cc03d23f4a22ea6.txt,c12189b01e0090414a156dd3e3ee87041cb8dc3f847e0c41301d14372466d2fc,penguin-capture-2282-2354,,280,332,302,370,0.3789062500,0.3427734375,0.0286458333,0.0361328125,768,1024,22,38,836,small,false,false,false,false,feathered_rectangle_fallback,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-87131c5c534809b1.png,datasets/processed/aquarium/synthetic/v1/masks/obj-87131c5c534809b1.png,29a15e4147ddda06f72acde11ac2025d5496089e73a2db486c21908dc87db848,0155516ca14ef1150eb9e9f7e2fe8e2b259baf6c0ec28e21176f2abb30968266,1.0000000000,836,usable_estimate,GrabCut unavailable/degenerate (degenerate GrabCut coverage 0.000000); softly feathered rectangle used,included,
obj-871e60b2645171e7,0,fish,datasets/raw/aquarium/export/train/images/IMG_8468_jpg.rf.6a748d130991418e3da8737f17ba5e73.jpg,datasets/raw/aquarium/export/train/labels/IMG_8468_jpg.rf.6a748d130991418e3da8737f17ba5e73.txt,136e472468bf5dd239835788df5dcbb15348399e270eeaec9cb26f1f3d03f63d,source-0049,,346,175,482,403,0.4042968750,0.3763020833,0.1318359375,0.2968750000,1024,768,136,228,31008,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-871e60b2645171e7.png,datasets/processed/aquarium/synthetic/v1/masks/obj-871e60b2645171e7.png,aa04de07918aaa47147e591148a0a383942d4c27fd1f387c240a3bb9edd1b335,0fb7864d985f9d6b8bb9baf302909cd941785fc55afa1df55d833ce3bfa4d7dd,0.3275606295,10157,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-872d93c6b1e9a3ee,0,fish,datasets/raw/aquarium/export/train/images/IMG_2504_jpeg_jpg.rf.6319bf044a6c11112e69a100f1505d41.jpg,datasets/raw/aquarium/export/train/labels/IMG_2504_jpeg_jpg.rf.6319bf044a6c11112e69a100f1505d41.txt,268fc7fa4992e4b9297e1c07379fd717696b2e70ad2dba20cb3c15b564b5092e,reviewed-scene-large-blue-shark-ray,,511,273,593,363,0.7187500000,0.3105468750,0.1054687500,0.0878906250,768,1024,82,90,7380,medium,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-872d93c6b1e9a3ee.png,datasets/processed/aquarium/synthetic/v1/masks/obj-872d93c6b1e9a3ee.png,9b41f15908f2e26ad56b4ff056765e45722df2d4f288e2f73bbd87728daf465a,baa0c34a58214232bb49cc19eb8e62918c6c77bb56483a06cd983ff26a918d30,0.3976964770,2935,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-8736341a72844718,0,fish,datasets/raw/aquarium/export/valid/images/IMG_2278_jpeg_jpg.rf.3c7006d683b0fc62b9b5d84a2868c31c.jpg,datasets/raw/aquarium/export/valid/labels/IMG_2278_jpeg_jpg.rf.3c7006d683b0fc62b9b5d84a2868c31c.txt,e3e42be34daf5dbaa81c4b3a943c343e2e5e884389cf6a139f9c5b81caccdb16,source-0029,,240,0,517,129,0.4928385417,0.0629882812,0.3606770833,0.1259765625,768,1024,277,129,35733,large,false,true,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8736341a72844718.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8736341a72844718.png,cb70f5611a812cfc395eef3f8dd3f6d858684b0bbe3f6424f96d03a677f1a012,d18c009253ab197f06b44aecf4bf493570d440bdefb42f70ec0f84f3cb19717a,0.6265356953,22388,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
obj-8770be6aea3201ee,4,shark,datasets/raw/aquarium/export/train/images/IMG_2559_jpeg_jpg.rf.d6b96bbf178cf8d38b1aff35560ed916.jpg,datasets/raw/aquarium/export/train/labels/IMG_2559_jpeg_jpg.rf.d6b96bbf178cf8d38b1aff35560ed916.txt,e9120b08ddae3366a0590351c0937cbd9b2683cc3bb480453f420ec72f5fd468,reviewed-scene-large-blue-shark-ray,,510,598,740,740,0.8138020833,0.6533203125,0.2994791667,0.1386718750,768,1024,230,142,32660,large,false,false,false,false,grabcut,datasets/processed/aquarium/synthetic/v1/object_bank/crops/obj-8770be6aea3201ee.png,datasets/processed/aquarium/synthetic/v1/masks/obj-8770be6aea3201ee.png,0ceeb19094428b949b76fbb3be68a38385eee80715aa3aeb5a00fe4f9f7baed1,0551682c4c09c48b4bac9cb73f2b7a8a17b1761459f24c1da7e22bcf8898c884,0.4591243111,14995,usable_estimate,"bbox-initialized GrabCut; mask is an estimate, not segmentation ground truth",included,
