synthetic_image_path,synthetic_label_path,output_image_hash,output_label_hash,base_image_path,base_image_hash,base_source_group_id,pasted_object_count,retained_base_object_count,class_ids_present,total_object_count,image_width,image_height,per_image_seed,generator_configuration_hash,object_bank_identity,active_real_split_identity,jpeg_quality,generation_status
datasets/processed/aquarium/synthetic/v1/images/synthetic-000189-283cce620923.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000189-283cce620923.txt,590db0c7414ea6c9b9b5ab48e40bb81242ed4e36ad0d03177998e7bc8db4e22e,bf66dc176c928286f2928c4f8b45d6d1039cc67445acc0680b64a80f034337b6,datasets/raw/aquarium/export/train/images/IMG_2369_jpeg_jpg.rf.9cae2a081c00b8db2b2998919e65d420.jpg,5a9a20f53fbc925201adc5794584993c5443966df147880cfe91cd4e8ec2750a,reviewed-scene-dark-rock-starfish,2,2,0,4,768,1024,15884742471310148474,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000190-bb1d92b674ac.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000190-bb1d92b674ac.txt,ea3843347343d02164c55103974ee8bd10c8729747daefef0f9fea50019028a7,d84324fa0d48442a996c048afca976afa24d19a0acc56a3b7bd99df03deb33ca,datasets/raw/aquarium/export/train/images/IMG_8546_jpg.rf.dfb175317253d2e8afe729282cb03fb7.jpg,cda3d835b9ce20914a0b89a34fcd6b9bb79c4525f662232854fb0fb62b64c679,source-0066,1,13,0,14,1024,768,17089382662230214699,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000191-fc665b382d91.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000191-fc665b382d91.txt,2a90d7c8db67756ef64a3663789998316d327a5480eeabff0b9f589f2c26690d,23136c7453ad7fe98a72adada2779d4db67eca59b843d411394e279ea48ef27d,datasets/raw/aquarium/export/train/images/IMG_8594_jpg.rf.c5476deec8c02b1ed2d106d5bb1a883d.jpg,51d7a79e84e9fb49371687b3d5238e25fbbaf256aee7a4459d755b396d5e9c80,singleton-IMG_8594,1,56,0;1,57,1024,768,9761168892700316248,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000192-14f330f44b72.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000192-14f330f44b72.txt,b63e0e99a704e274833a919e8f48abab841c6b84be7d66c50767fa2da6434b42,ac06467e413aaed119efe168fecf6d2445b5d2a50e577812514640c6349c975d,datasets/raw/aquarium/export/train/images/IMG_2503_jpeg_jpg.rf.726342a02d92d30abc147f6e71fe3baf.jpg,5c220a014c7b9cf8eae599bb9e7108db6444667a25b44bf66e211fcede921ab8,reviewed-scene-large-blue-shark-ray,2,1,0;1,3,768,1024,18151670912649593446,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,90,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000193-bca1e6af280a.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000193-bca1e6af280a.txt,b6dbbd3665a094ec97f9b394496594641501cfb306655dc4099f372aefa73324,693331495db488e33a4bd56ac34d8bcf60121a20cc6f64e231a34751a6a7fc79,datasets/raw/aquarium/export/valid/images/IMG_2396_jpeg_jpg.rf.b2b09051961c31a2c174197d01df0210.jpg,0154c5eff20c3a7bc927b910cad91577ca4e2ec0dbc33bcd63820995ff4d28d8,reviewed-scene-tropical-coral,2,4,0,6,768,1024,6344754078399574596,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000194-38676204698b.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000194-38676204698b.txt,24dc75956190298fd4e548ee439aa4acf7a68901289a3ecf4b5b41cf786e1dcf,7df80798800f721e63cecc853d0d7ab582b380c91dbb34f5c2742ae4e39f005e,datasets/raw/aquarium/export/train/images/IMG_8581_MOV-3_jpg.rf.186677ddac0ca95f01b07c0814c87171.jpg,78b39ddec3491f06ce4c4ff08fe1137656e463104c22a57e55d4f978e2a5fba7,source-0077,1,20,0;4,21,576,1024,3753384245548961484,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000195-fc25693ee567.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000195-fc25693ee567.txt,df7c33bfee5290241d4698b0edd4213882a9d5e348dc542bbe67027d515bd6aa,3b106266e30193cdb5646e959232fe3967935cf4bff7bb7893504a2d29adb9a9,datasets/raw/aquarium/export/train/images/IMG_2375_jpeg_jpg.rf.ed73b2179f3b96fe3088456fc43a2cf5.jpg,3ec32bb7d30040f9e6415cc4beb94a908cafc482387b6e091a66c1e8a4b5b443,reviewed-scene-dark-rock-starfish,1,1,0,2,768,1024,16513574752650148818,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000196-1422b5b88e56.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000196-1422b5b88e56.txt,f317c27991b87fe1110f64808456e4fc2edd89e255addd6ebd15e32fb99f42d4,0b6eede78189e3af58c623dc39eecafaaa7aa9aeee91fe94bc5f602b3831f284,datasets/raw/aquarium/export/train/images/IMG_2430_jpeg_jpg.rf.ea942e540d2202770b60388e01246c92.jpg,213782d46492031f0d5bc710cf30173c2b8dc59354c71ce91912fc4c0371867a,reviewed-scene-large-blue-shark-ray,2,2,0;2;4,4,768,1024,10463179302690852618,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000197-36e71597c9bb.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000197-36e71597c9bb.txt,c589d0d2d8a82d3f3ee4653bf524c308c1ecd84389aa45c2ad7c23b68e61ecb9,3d0318aa82e3d9bc2b5d65784435e2d7379d1ded1bb70f69776536e1fda5cae3,datasets/raw/aquarium/export/train/images/IMG_2351_jpeg_jpg.rf.edf3aaeca6e2355052e41c0cc57f9cb6.jpg,4f8b41808b01e450577eb85cc854da44891dcca2855420493f3cd91e3eeee73e,penguin-capture-2282-2354,2,2,0;2,4,768,1024,14596243346181549795,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000198-9b64f86292e4.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000198-9b64f86292e4.txt,996f33e3b29f89c5d106c96d3d2366e0f27bb42080eb3ed7ed6acae1b59c70ad,201996751d1ecdfa04ab82564303ef13e562db55f1cbf97390f9e792769d4d18,datasets/raw/aquarium/export/train/images/IMG_8551_MOV-0_jpg.rf.13c7f883c88334a6674eea274024d390.jpg,6ec6514dbb6451e6fe61a55f773049af7efc8505690141e27697508b9185c643,source-0067,3,2,0;3,5,576,1024,8471122272148845282,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,94,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000199-f57063b49b56.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000199-f57063b49b56.txt,b7972bbea5c68110a55699dcd7493b70d2b22ea62b6faca35a06febc7cbbb324,54ac5b7b7493d9584a5d1af4341766539ba5335c56466d9ce43c450d10fc9698,datasets/raw/aquarium/export/train/images/IMG_2475_jpeg_jpg.rf.46e62539bfeb76e003100176a5818f0b.jpg,cc9f4c03d2fc17a620a82a2c78e1c356612b35068e3547efc8dbb88583e6fe0e,reviewed-scene-orange-jellyfish,1,15,0;1,16,768,1024,15913517918326726678,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000200-7561c7dfa3a4.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000200-7561c7dfa3a4.txt,41c3cd813fee8b0f7ba18f22a16144b83b6ef4bccba2b509e4b486966172d54a,c83b0fa697d74af39cbb3068622fb7f6815538837f11b73e9a215dc80e14aa5a,datasets/raw/aquarium/export/train/images/IMG_2421_jpeg_jpg.rf.18cf9dc78b3af40e540c4e76393642ef.jpg,ad15ece1a97a449d82c208f5dd56ca49c54346b421392086957476397405dafd,reviewed-scene-large-blue-shark-ray,2,18,0;1;4;6,20,768,1024,15924361041132604448,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,96,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000201-381199704d5e.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000201-381199704d5e.txt,f2fe55d0f678d382d3dc3eedeb9b36eb5565d933496e0e56741af2f743099f3b,d3f531062997a000f8b2a74aef41bf6cfa1755551777a980bc92bc553d384875,datasets/raw/aquarium/export/train/images/IMG_8386_jpg.rf.12f46bb864b93a578eb4a76e778dad9c.jpg,762c444079f8ed90ca5e1eafcffb9684001d4bc3d8c68c12b08314c085aec546,reviewed-scene-freshwater-root-rock,2,11,0;4,13,1024,768,13027840928310538453,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,96,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000202-e2bebe2e47d2.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000202-e2bebe2e47d2.txt,00e405549dba96e3a6c0a4cbaad31e722a9f9710b783d2f80972dce5a0728d23,1617d3b986d367205d129cce0f85ec57ce3393a74a7175be47e91d965446f458,datasets/raw/aquarium/export/test/images/IMG_2532_jpeg_jpg.rf.2afeb76e5d9372dbbd6fbc53d5b75675.jpg,d983f621259f96b10d3869d7006a6c62f4e6c04ca783ca461a6a47038b0a8efb,reviewed-scene-dark-rock-starfish,3,2,0;5,5,768,1024,17679186494137215869,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000203-b2f7f94ed502.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000203-b2f7f94ed502.txt,5660c3d59b69c3d80dd4c50cc3a907489ce660669e3ddbd64201c36bfe56b33e,f4d8b0c1f3da1ed93909131032df8bacfe731a58e3fd941dd618656542d9aff6,datasets/raw/aquarium/export/train/images/IMG_8378_jpg.rf.406b5fbdf5f05598549ed90bab244ad4.jpg,2e8284c9e499b9854d5ac3408a0124be216a9228dfae4f18a4b18c840c9e271a,reviewed-scene-freshwater-root-rock,2,6,0,8,1024,768,8137372878755500635,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,92,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000204-2698dbf4ecdf.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000204-2698dbf4ecdf.txt,44a3e795a8aecb622a0b2fcce5bc199c42c95d42cfcd9f86f1c877e9a765bd67,0cacb7dfcd8256c87ad85354b68662a9df70e99e5d9eccd55057b4f3cad67ea2,datasets/raw/aquarium/export/train/images/IMG_2487_jpeg_jpg.rf.e2c008ecf06dc7f3159ab28903bc5275.jpg,05ce5d7d9e4afde7ffd75a741e2ba0524382cd152952ad2ac226220fd23c581a,reviewed-scene-orange-jellyfish,3,7,0;1,10,768,1024,9956254799582756849,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000205-9b925e0f5d16.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000205-9b925e0f5d16.txt,1e15708a4a1ea91a3359344f538c18353b5698bfdb7f2c8e45a39634d9668821,572b9b291977f034ff0271c5d11ac3233d0e3fd3faf933002926043548ac77f1,datasets/raw/aquarium/export/test/images/IMG_8452_jpg.rf.6bbff701ab93e29553b3a70137fd4e66.jpg,1f391bf7149005ef127e7e7780e64a9e6f5793ee5e165f574e84f3f46f7581e6,source-0020,1,44,0,45,1024,768,12859033399267582726,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000206-6a2812e91d13.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000206-6a2812e91d13.txt,057d9668618f411bc359c6abc8b13afbdcbb94fe8a68478785187f048be1f0fd,2f167d835e0ad267f2c3fea6be91b0a800e744c5b217d21362f3953924075545,datasets/raw/aquarium/export/train/images/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.jpg,5626304aa57cfa46baa09914fda84accc3e75ecd4755065e1f77a0c3429a3d29,reviewed-scene-large-blue-shark-ray,3,22,0;4,25,768,1024,8948382795976411975,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,90,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000207-e992f13627fe.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000207-e992f13627fe.txt,b740eeef2811bfd30a2439f381ffa352546a6e89325c0bbd10ce7503736af8df,e36c06b0eafed3d8c39647560695adc60bb4eb4cdc65589d1390c2e94986b568,datasets/raw/aquarium/export/train/images/IMG_2439_jpeg_jpg.rf.b716ecc9923088908de67457af446693.jpg,7e8e6549d55d3ca32174dc6a5932388620b6f80c678d15c467d4baa31018cf9b,reviewed-scene-large-blue-shark-ray,2,15,0;4,17,768,1024,14132923427275800616,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000208-2da30d8c9b6a.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000208-2da30d8c9b6a.txt,86cede7eeeac028bd47fa0e2f4690622e5951f5dd156bc739544c1919824e03e,b3d62570103ce8bf224f2f8bba21426439f35a0633c93ce2941c01dbc4cd2937,datasets/raw/aquarium/export/train/images/IMG_2592_jpeg_jpg.rf.9c8ada079979c004ab05f15d6b66c902.jpg,0cbbe3e3126fb0b8628401fc20b8134cf329ca6aee8c3d39e8c9a2174c621b68,reviewed-scene-large-blue-shark-ray,2,1,0;6,3,768,1024,17959871015493780840,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,88,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000209-4e189f995b11.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000209-4e189f995b11.txt,fc42a892fe45778f43a500901332b81e39618c71cab460f0351f48ccd0cb2044,1f6b5acc6bae76315b78630fbaffc31ae367c3c43935272371bb96360e7f914f,datasets/raw/aquarium/export/valid/images/IMG_2491_jpeg_jpg.rf.08eaf40d7092c90b6881c86afc04be60.jpg,e70f6e9b41534d770bc55e3b72b5cb2d6ca3b0d8089755db3e49437c01eed64c,reviewed-scene-orange-jellyfish,1,8,0;1,9,768,1024,12013375367610564160,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000210-f60ee5d25886.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000210-f60ee5d25886.txt,f550aea6bf3e9dd7dab91080d9b3c108670144986a6c1d88b7499dde0d016351,8992676def8bb569bde2c983dee7ef65ead034be867f9438a3708c04d20b37a8,datasets/raw/aquarium/export/train/images/IMG_2331_jpeg_jpg.rf.430bebeabaa960aedfce00821dbf1823.jpg,24caedff0a567a64fe17b383640a6a11183f70751c629ac3ec93eca4f15601b8,penguin-capture-2282-2354,1,2,0;2,3,768,1024,2705355805151499830,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,96,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000211-6214e9858062.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000211-6214e9858062.txt,dbf77eb9bad1cffa1a16119cbc84dc892a86527eae44ff56b9144a7ccaea3d42,a9f38987fb114bd9d9b1408db19b46df0b4435624d4c864d66661c2afc7d065f,datasets/raw/aquarium/export/train/images/IMG_2579_jpeg_jpg.rf.f97bf5ef3a5d582dee0db46605c7e112.jpg,e016eeafcac74bd3eb2a55187637738ab9d5ae2f3dbe8c49cf36b4a9430fccee,reviewed-scene-large-blue-shark-ray,2,28,0;2;4;6,30,768,1024,3401204200647560472,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,93,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000212-09e8bb0118ce.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000212-09e8bb0118ce.txt,6f4c5c6c8e69874119abd6eb8f42e2423c059ed98f5daf2a2a6645ff838aac67,588ae83b5f1b0334998dd072123f7194165cbae7d56cea01e02efb54ab1e12d6,datasets/raw/aquarium/export/train/images/IMG_8527_jpg.rf.665beee325377633012877f4180dc95e.jpg,ebd17e57a1fe8e32895a0ef223ffde9210d44f4fa801bd5e92da035c9e84bcb9,source-0060,2,6,0,8,1024,768,13978892625002637132,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,91,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000213-3b6cc708ca72.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000213-3b6cc708ca72.txt,65b09a1486a149f33e049d5a4216baa7f3f2fe982bebc5d050d729981d28b20a,87fd9e1388524639d16d8387c414c4e257bce75583caecedbe50d2d50b0e27ac,datasets/raw/aquarium/export/valid/images/IMG_2381_jpeg_jpg.rf.fc0d53c3b03994926fe019493da66170.jpg,a20517b3e2b95a81311f4693cbaa79e978d3e0c0249474f550975ea81f2c784a,reviewed-scene-dark-rock-starfish,2,1,2;4;5,3,768,1024,2386050956128390359,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000214-9e51b9e07812.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000214-9e51b9e07812.txt,0b7d828553c22a95a3475b01aeda9f0373b943a25396c609d819568c6e70e0d5,87791508c252adcec1f97e1554e2ab0b4ffb65933ac87b511423654e743e2384,datasets/raw/aquarium/export/train/images/IMG_2456_jpeg_jpg.rf.7ea8891568b40b0618d829c3810ec332.jpg,dad78d1988bfd5499b3b7048c29db07936025f451faae5e4bbe3c618d272bf91,reviewed-scene-large-blue-shark-ray,3,16,0;2;4,19,768,1024,5320227285421161724,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000215-ea7d31e66219.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000215-ea7d31e66219.txt,193da90ef028b8b7cb9a6ea64ebedc01ebe983574a7ac41cf24ab5de803a5a8d,c960a6161dd415109311e2c4532e1556e0ee405a3b4efcdbb04948b9a183f9a0,datasets/raw/aquarium/export/train/images/IMG_8580_jpg.rf.9b5f56c09ea8a7933c2c575f7e9a3f14.jpg,ea1f1c0590e36e1905979a0e4eda4f29ea869039c0843e57dff628f596ec501b,source-0076,1,54,0;2;6,55,1024,768,12822688275229096159,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,94,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000216-1878e1e5768f.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000216-1878e1e5768f.txt,56d227944d6fffa3e6935d92d7ce064c1bc5e6e4f3d8b3346a87b61c51252c28,fa2e2c247563d17287a7c9347eb5eb10c0cfa4844ccee473ccd1170875c2e9e7,datasets/raw/aquarium/export/train/images/IMG_2394_jpeg_jpg.rf.3994f29b2f24a3104ed3404617128485.jpg,9c4e044bec583e73cb1ec510e6707e6fb5bdf2c02e874cad77a91decea5ea787,reviewed-scene-tropical-coral,1,9,0,10,768,1024,593590688758677428,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,91,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000217-688261b91a0c.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000217-688261b91a0c.txt,c87a1c9a2eb1d6c7b8be2d9ea98233f3b535e2f4cc86b99d2e44b42369c49f3e,53579f02f534ebd505fd7a6c9fc1e2e70e8ae2f8343acb81d8305f37c0af3a5f,datasets/raw/aquarium/export/train/images/IMG_2563_jpeg_jpg.rf.a5bfbdba4fbd07a7e5a65af1c3df8d14.jpg,0242a7045ba54ffce0da1aeb741a7710e7b7bf2b49aef98284e0f13a278f7f9b,reviewed-scene-large-blue-shark-ray,1,10,0;4;6,11,768,1024,11120964574538152901,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,91,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000218-a47868eca79b.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000218-a47868eca79b.txt,047d70931d19fc626a3b2aa317ef3ecb7868f667b07b39f2081d8b248db25b56,e422a85949c4f429865dca23829b35713ae4e180af8ef8f092616443d2d4a116,datasets/raw/aquarium/export/train/images/IMG_2467_jpeg_jpg.rf.50fbe34360e324a8ebb9c0ed262373c1.jpg,40be0a34db17c9f60c552ad7a7c06c267c5755051d205a4105f47ab4e4800ee1,reviewed-scene-orange-jellyfish,1,10,1,11,768,1024,10528979293293471194,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,89,accepted
datasets/processed/aquarium/synthetic/v1/images/synthetic-000219-ba2228ee4092.jpg,datasets/processed/aquarium/synthetic/v1/labels/synthetic-000219-ba2228ee4092.txt,a5de293c1d0c5f20676ce166f641deb23a6112eab7d54822570a10a3c54e7d33,30cf5763b19e6451ff89b8edc7fe6431eba1ec912279e91c59336fba145f3a2f,datasets/raw/aquarium/export/train/images/IMG_2494_jpeg_jpg.rf.2d7d4d727fe0cb18fb12fe87f23f4e9c.jpg,4c023dddc718e28f06f067250a6f5107d433e4927e402d413954817c7e61a770,reviewed-scene-large-blue-shark-ray,3,25,0;1;4,28,768,1024,14626743747504903238,7b957f23b46c760e4df446a362a7e1e8f194a54827696880c39c4b905b180eef,22d5de79528f5de87b19bae606a93c62af357fc90ad51bfb81e4d197919c54d3,02dc0a88decf20367e1a2df6f55d90aab9585d4ac93c1f184f4bd41b472796a7,95,accepted
