regime,image_reference,image_content_sha256,event_id,error_type,pred_class_id,pred_class_name,gt_class_id,gt_class_name,confidence,iou,object_size,pred_bbox,gt_bbox,selection_reason,gallery_filename
real_50,datasets/raw/aquarium/export/train/images/IMG_3128_jpeg_jpg.rf.68558c9a951e61ca99ae152b38026341.jpg,9ccee0dd71361d28f72487bb7ffa50259964012eb84efe7e9bc714efbe4723f3,real_50:9ccee0dd71361d28f72487bb7ffa50259964012eb84efe7e9bc714efbe4723f3:0:pred,false_positive,0,fish,5,starfish,0.79617,0.0,large,"[380.76,733.527,205.896,88.216]","[286.5,418.0,245.0,242.0]",highest_confidence_false_positive,0100_real_50_false_positive_9ccee0dd7136.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_50:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:3:pred,false_positive,3,puffin,3,puffin,0.77889,0.0,medium,"[490.199,541.238,57.381,71.079]","[497.0,286.5,32.0,45.0]",highest_confidence_false_positive,0101_real_50_false_positive_9ad7f811f9bd.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:0:pred,class_confusion,1,jellyfish,6,stingray,0.91794,0.9146839435085312,large,"[487.721,77.905,88.279,175.597]","[483.5,80.5,91.0,171.0]",highest_confidence_class_confusion,0102_real_50_class_confusion_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:1:pred,class_confusion,1,jellyfish,6,stingray,0.91547,0.9231465364510543,large,"[164.528,765.492,118.69,132.208]","[163.5,768.0,119.0,136.0]",highest_confidence_class_confusion,0103_real_50_class_confusion_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:2:pred,class_confusion,1,jellyfish,6,stingray,0.89369,0.9192934452260264,large,"[445.139,324.414,130.435,125.272]","[443.0,319.0,132.0,128.0]",highest_confidence_class_confusion,0104_real_50_class_confusion_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:3:pred,class_confusion,1,jellyfish,6,stingray,0.88213,0.5451262660267818,large,"[43.678,18.981,316.1,276.541]","[119.00000000000001,83.5,228.0,209.0]",highest_confidence_class_confusion,0105_real_50_class_confusion_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8398_jpg.rf.1f9989b02bab390abcc1c6651ae35690.jpg,f093d63ade772e250120131885c8d800b09855fdbdb2131d7269fb014d4f494d,real_50:f093d63ade772e250120131885c8d800b09855fdbdb2131d7269fb014d4f494d:0:pred,class_confusion,0,fish,4,shark,0.84117,0.8990699406170128,large,"[355.297,138.636,152.851,189.748]","[359.0,144.49999999999997,144.0,187.0]",highest_confidence_class_confusion,0106_real_50_class_confusion_f093d63ade77.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8398_jpg.rf.1f9989b02bab390abcc1c6651ae35690.jpg,f093d63ade772e250120131885c8d800b09855fdbdb2131d7269fb014d4f494d,real_50:f093d63ade772e250120131885c8d800b09855fdbdb2131d7269fb014d4f494d:1:pred,class_confusion,2,penguin,4,shark,0.82477,0.8747110104332866,large,"[382.925,389.944,237.772,193.316]","[373.5,396.5,235.0,185.0]",highest_confidence_class_confusion,0107_real_50_class_confusion_f093d63ade77.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2519_jpeg_jpg.rf.1eafac87483bd91a226e3da2c6c9d914.jpg,285ab6b4c09f12437c4b862d27db00f2a70bb78287d8029757b8257700ea0d60,real_50:285ab6b4c09f12437c4b862d27db00f2a70bb78287d8029757b8257700ea0d60:3:pred,class_confusion,2,penguin,3,puffin,0.79775,0.7872964032651149,large,"[151.607,500.772,108.609,111.857]","[157.00000000000003,486.0,98.0,124.0]",highest_confidence_class_confusion,0108_real_50_class_confusion_285ab6b4c09f.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_50:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:2:pred,class_confusion,3,puffin,5,starfish,0.7852,0.7787994530012798,medium,"[100.383,549.611,54.935,73.733]","[98.49999999999999,538.0,53.0,86.0]",highest_confidence_class_confusion,0109_real_50_class_confusion_9ad7f811f9bd.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8403_jpg.rf.eacd563b31d0cdecfb5f3b7e5c11c453.jpg,dc835293ca7abb4c6c468650ed533b70b1e58bf58a2d7f6fc59f3b143eef5a53,real_50:dc835293ca7abb4c6c468650ed533b70b1e58bf58a2d7f6fc59f3b143eef5a53:59:tp,true_positive,4,shark,4,shark,0.00941,0.5058235122257395,large,"[322.792,309.623,98.775,233.669]","[333.5,201.0,71.0,328.0]",lowest_iou_matched_detection,0110_real_50_true_positive_dc835293ca7a.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_2527_jpeg_jpg.rf.3de0e3c95781ea109647310c017ca1fc.jpg,10f2a765c46795dbd8b0f638bccd2be735df1288195bb9cd0eb935bbacd7d612,real_50:10f2a765c46795dbd8b0f638bccd2be735df1288195bb9cd0eb935bbacd7d612:11:tp,true_positive,2,penguin,2,penguin,0.0043,0.5097905940919161,large,"[192.455,482.417,99.952,82.146]","[168.0,500.0,118.0,82.0]",lowest_iou_matched_detection,0111_real_50_true_positive_10f2a765c467.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2523_jpeg_jpg.rf.efd9f79430fc015890b4a4ad5ddfe3ad.jpg,5aa736d22f322415a559ecd59a369491a41d876c5a7dc4dad6531e24ae347d4a,real_50:5aa736d22f322415a559ecd59a369491a41d876c5a7dc4dad6531e24ae347d4a:212:tp,true_positive,3,puffin,3,puffin,0.00289,0.5119702121510388,medium,"[262.991,745.285,88.549,62.072]","[264.5,763.0,67.0,42.0]",lowest_iou_matched_detection,0112_real_50_true_positive_5aa736d22f32.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8509_jpg.rf.2c289b209622afd8e8aac913c35008d7.jpg,7f102f66575a011d7e9c1123be4c01653a0a82d18b050a263281340f967cf795,real_50:7f102f66575a011d7e9c1123be4c01653a0a82d18b050a263281340f967cf795:0:tp,true_positive,0,fish,0,fish,0.38945,0.5127378120325549,medium,"[533.817,486.502,32.322,61.909]","[536.5,491.0,19.0,54.0]",lowest_iou_matched_detection,0113_real_50_true_positive_7f102f66575a.jpg
real_50,datasets/raw/aquarium/export/test/images/IMG_8404_jpg.rf.265b89e862a375f6b89f781ea60ed480.jpg,0aa0845b243439148f975cfd81736d8093da881df7f0127a5cc2a40303e41bef,real_50:0aa0845b243439148f975cfd81736d8093da881df7f0127a5cc2a40303e41bef:9:tp,true_positive,0,fish,0,fish,0.1118,0.5169491405515839,large,"[603.16,382.799,43.729,115.734]","[597.5,380.0,55.0,178.0]",lowest_iou_matched_detection,0114_real_50_true_positive_0aa0845b2434.jpg
real_50,datasets/raw/aquarium/export/test/images/IMG_8395_jpg.rf.3bebece033961c9f665571644a14261f.jpg,07d0f12f5228f59330f0054a884d801cd79f01d1033f3fc8d31d0379fdae8f43,real_50:07d0f12f5228f59330f0054a884d801cd79f01d1033f3fc8d31d0379fdae8f43:150:tp,true_positive,4,shark,4,shark,0.00267,0.5175852135628664,large,"[137.481,166.203,169.024,172.733]","[115.5,179.0,129.0,158.0]",lowest_iou_matched_detection,0115_real_50_true_positive_07d0f12f5228.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_8489_jpg.rf.e79ed773754ce88ed4a9a9042d98dca9.jpg,d2006200dbde907c65c88ea0dc8cdcdacdadb22f6d21bd707f8710b594b066fc,real_50:d2006200dbde907c65c88ea0dc8cdcdacdadb22f6d21bd707f8710b594b066fc:37:tp,true_positive,1,jellyfish,1,jellyfish,0.32857,0.5202745713428902,large,"[355.404,131.84,67.994,97.498]","[316.0,117.0,110.0,108.0]",lowest_iou_matched_detection,0116_real_50_true_positive_d2006200dbde.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_2521_jpeg_jpg.rf.dde07699f153cc149b5d057924e983c5.jpg,56c5b3c0d28c7cf3788e4c915928b1fbecf0d8e7e8e791a3dcdfa1e145f85a75,real_50:56c5b3c0d28c7cf3788e4c915928b1fbecf0d8e7e8e791a3dcdfa1e145f85a75:16:tp,true_positive,3,puffin,3,puffin,0.03898,0.5216286614153256,medium,"[421.105,164.653,114.372,82.166]","[422.0,165.5,86.0,57.0]",lowest_iou_matched_detection,0117_real_50_true_positive_56c5b3c0d28c.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2522_jpeg_jpg.rf.fe97228c0f9f15d425a80236b522307b.jpg,062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9,real_50:062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9:10:fn,false_negative,3,puffin,3,puffin,0.00283,0.1693150832813525,small,"[452.253,377.767,59.669,50.133]","[445.5,383.0,29.0,24.0]",small_object_miss_fixed_hash_order,0118_real_50_false_negative_062bdff3031e.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_50:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:8:fn,false_negative,0,fish,0,fish,0.09039,0.3709975073867399,small,"[612.328,50.31,34.841,36.41]","[610.0,55.0,20.0,28.0]",small_object_miss_fixed_hash_order,0119_real_50_false_negative_06b8b65394ec.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_8391_jpg.rf.c86804c2c59d47313c910ac80927da01.jpg,06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5,real_50:06b8b65394ec3b9942ceb55e5aa40e34e6aeec166584c927a9857b7cd367bfa5:12:fn,false_negative,0,fish,0,fish,0.00181,0.34219993541048466,small,"[417.65,341.767,53.081,31.71]","[417.0,351.0,28.0,26.0]",small_object_miss_fixed_hash_order,0120_real_50_false_negative_06b8b65394ec.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_50:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:0:fn,false_negative,0,fish,0,fish,0.50988,0.0,small,"[252.295,242.932,45.831,28.393]","[843.0,550.0,18.0,42.0]",small_object_miss_fixed_hash_order,0121_real_50_false_negative_09c867534990.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_50:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:1:fn,false_negative,0,fish,0,fish,0.05101,0.4109457538454659,small,"[536.609,303.596,28.908,45.456]","[539.5,305.0,15.0,36.0]",small_object_miss_fixed_hash_order,0122_real_50_false_negative_09c867534990.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_50:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:3:fn,false_negative,0,fish,0,fish,0.00166,0.056141244458667285,small,"[754.767,633.677,116.39,58.767]","[848.0,657.0,12.0,32.0]",small_object_miss_fixed_hash_order,0123_real_50_false_negative_09c867534990.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_50:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:7:fn,false_negative,0,fish,0,fish,0.00244,0.044930101387451286,small,"[566.621,565.668,94.068,100.48]","[617.0,639.5,16.0,29.0]",small_object_miss_fixed_hash_order,0124_real_50_false_negative_09c867534990.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8421_jpg.rf.44b6c0392b3fe1aa9416567b3c3a5b70.jpg,09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1,real_50:09c8675349909dbead54138b52311bbf4fc4af7ef93fb35604177bfb3750d8a1:8:fn,false_negative,0,fish,0,fish,0.00205,0.06087697037829506,small,"[564.565,271.37,59.918,39.141]","[610.0,299.0,20.0,28.0]",small_object_miss_fixed_hash_order,0125_real_50_false_negative_09c867534990.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_50:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:0:fn,false_negative,5,starfish,5,starfish,0.00269,0.16388217675628167,large,"[455.13,396.195,302.24,225.31]","[42.49999999999997,179.5,705.0,567.0]",largest_missed_object,0126_real_50_false_negative_12640546082d.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_50:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:2:fn,false_negative,5,starfish,5,starfish,0.00177,0.19744838340807175,large,"[72.069,481.196,186.276,86.986]","[65.0,353.5,368.0,223.0]",largest_missed_object,0127_real_50_false_negative_12640546082d.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8408_jpg.rf.f0cdde37a7dbd43b55281d7d1475840e.jpg,1182c189e52d41c6a7ce2cbf6c8a7329823f9b60a149f47f74278ddc8d95ef94,real_50:1182c189e52d41c6a7ce2cbf6c8a7329823f9b60a149f47f74278ddc8d95ef94:0:fn,false_negative,6,stingray,6,stingray,0.00251,0.37632655223878986,large,"[236.561,373.577,132.527,209.933]","[213.0,126.99999999999999,148.0,456.0]",largest_missed_object,0128_real_50_false_negative_1182c189e52d.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_8407_jpg.rf.c1c56f0c5b11da7c9f5075cb7f08d80c.jpg,424d35e98e93c52424c05f4703ebc3a0354621d6d9fcf1c21ca582aa4cb1f0ee,real_50:424d35e98e93c52424c05f4703ebc3a0354621d6d9fcf1c21ca582aa4cb1f0ee:0:fn,false_negative,6,stingray,6,stingray,0.0017,0.13715457668443634,large,"[145.59,0.0,663.296,656.033]","[146.5,154.0,147.0,406.0]",largest_missed_object,0129_real_50_false_negative_424d35e98e93.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:0:fn,false_negative,6,stingray,6,stingray,0.00105,0.37495209481154335,large,"[362.415,0.905,187.154,122.751]","[323.5,5.5,195.0,229.0]",largest_missed_object,0130_real_50_false_negative_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8412_jpg.rf.a7669aef0d6247193978c21e8581e57f.jpg,6e88811d03b3b25940c1a2c0421b40715e97a698b7378009ae797cd8ce607878,real_50:6e88811d03b3b25940c1a2c0421b40715e97a698b7378009ae797cd8ce607878:0:fn,false_negative,4,shark,4,shark,0.04808,0.4782116395780015,large,"[20.28,166.78,322.325,286.286]","[83.5,202.00000000000003,197.0,224.0]",largest_missed_object,0131_real_50_false_negative_6e88811d03b3.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_3123_jpeg_jpg.rf.e76afbe597d98c497fcf2ac25c3d0fc7.jpg,12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13,real_50:12640546082db55e9329299fe0329dcb4086d96dd25f803075a66b65ff73fa13:1:fn,false_negative,5,starfish,5,starfish,0.00269,0.42598725049779385,large,"[455.13,396.195,302.24,225.31]","[497.49999999999994,437.0,173.0,224.0]",largest_missed_object,0132_real_50_false_negative_12640546082d.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8436_jpg.rf.52c9029581b507fd31669163ec5a8faf.jpg,0df70684a349fa3515cd01844a2c90a78b603ee75347931f6bec0c799ece7bd4,real_50:0df70684a349fa3515cd01844a2c90a78b603ee75347931f6bec0c799ece7bd4:2:fn,false_negative,4,shark,4,shark,0.00159,0.2972295507932933,large,"[146.202,272.548,228.678,251.96]","[161.0,268.49999999999994,82.0,397.0]",largest_missed_object,0133_real_50_false_negative_0df70684a349.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8445_jpg.rf.32413bef3cc793802de2e161f56f09d7.jpg,794f391f1a60f0f860458678ae4383cc770e86a1c8a237cc151f7315dcce2976,real_50:794f391f1a60f0f860458678ae4383cc770e86a1c8a237cc151f7315dcce2976:1:tp,true_positive,0,fish,0,fish,0.83329,0.9501771896512902,medium,"[942.563,216.539,81.437,87.646]","[945.0,216.0,78.0,88.0]",representative_success_by_class,0134_real_50_true_positive_794f391f1a60.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:4:tp,true_positive,1,jellyfish,1,jellyfish,0.78542,0.9686008898909423,large,"[374.371,0.0,176.367,119.665]","[373.00000000000006,0.0,174.0,120.0]",representative_success_by_class,0135_real_50_true_positive_ee2d3a3315fb.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_2530_jpeg_jpg.rf.a6c13c1f49a45439e1e4328c13660525.jpg,0b5df0302f53e6c644715912785ca086c24e6dd4bef15a2f756a3bf72a2cb32c,real_50:0b5df0302f53e6c644715912785ca086c24e6dd4bef15a2f756a3bf72a2cb32c:0:tp,true_positive,2,penguin,2,penguin,0.83387,0.9094736637188234,medium,"[602.533,442.306,45.359,88.423]","[600.5,441.0,49.0,90.0]",representative_success_by_class,0136_real_50_true_positive_0b5df0302f53.jpg
real_50,datasets/raw/aquarium/export/valid/images/IMG_2522_jpeg_jpg.rf.fe97228c0f9f15d425a80236b522307b.jpg,062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9,real_50:062bdff3031e0d03b57d48347873b9bf1d831ae43060ff57eb239d8d9c8fc4f9:3:tp,true_positive,3,puffin,3,puffin,0.26134,0.8764561450684397,medium,"[154.1,677.298,67.3,115.58]","[154.0,669.5,68.0,117.0]",representative_success_by_class,0137_real_50_true_positive_062bdff3031e.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8399_jpg.rf.98177022467f0f178f35070eba1faf92.jpg,cdf4c9197d57b0fcb8a271a5942c2ec4cd625206f80a6329e830c59522c5aac5,real_50:cdf4c9197d57b0fcb8a271a5942c2ec4cd625206f80a6329e830c59522c5aac5:94:tp,true_positive,4,shark,4,shark,0.00337,0.9361401863284385,large,"[303.327,42.811,127.878,197.204]","[304.0,42.500000000000014,132.0,193.0]",representative_success_by_class,0138_real_50_true_positive_cdf4c9197d57.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_3122_jpeg_jpg.rf.e9a29910dc8281cd1709baad92212e23.jpg,975a4510b9ac2f1a664ad8c4dff63dc45055da4ce4ff7e1c9f21571745a20720,real_50:975a4510b9ac2f1a664ad8c4dff63dc45055da4ce4ff7e1c9f21571745a20720:36:tp,true_positive,5,starfish,5,starfish,0.01468,0.9440773757184899,large,"[0.0,63.095,634.999,671.733]","[0.9999999999999858,69.0,612.0,658.0]",representative_success_by_class,0139_real_50_true_positive_975a4510b9ac.jpg
real_50,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_50:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:118:tp,true_positive,6,stingray,6,stingray,0.00115,0.9419970761601641,large,"[442.603,322.464,133.397,127.392]","[443.0,319.0,132.0,128.0]",representative_success_by_class,0140_real_50_true_positive_ee2d3a3315fb.jpg
real_75,datasets/raw/aquarium/export/train/images/IMG_2527_jpeg_jpg.rf.3de0e3c95781ea109647310c017ca1fc.jpg,10f2a765c46795dbd8b0f638bccd2be735df1288195bb9cd0eb935bbacd7d612,real_75:10f2a765c46795dbd8b0f638bccd2be735df1288195bb9cd0eb935bbacd7d612:1:pred,false_positive,2,penguin,2,penguin,0.93309,0.7755677745953703,large,"[182.144,426.182,505.375,244.721]","[261.00000000000006,422.0,416.0,238.0]",highest_confidence_false_positive,0141_real_75_false_positive_10f2a765c467.jpg
real_75,datasets/raw/aquarium/export/train/images/IMG_8477_jpg.rf.e3f065c25272e57128a67a1b06a16631.jpg,615e6c913d9a9f2a2589ca93506a250b206c025b3477dd4715bbc1f695e0cf7e,real_75:615e6c913d9a9f2a2589ca93506a250b206c025b3477dd4715bbc1f695e0cf7e:0:pred,false_positive,0,fish,4,shark,0.77026,0.0,medium,"[481.231,580.906,26.105,44.233]","[195.5,164.5,73.0,115.0]",highest_confidence_false_positive,0142_real_75_false_positive_615e6c913d9a.jpg
real_75,datasets/raw/aquarium/export/test/images/IMG_2526_jpeg_jpg.rf.003e1d1d41bcd204df731b85cea68781.jpg,b46802f0c1c990dec9071130fa1045a88221dfb7bd2ee2bfe8ff2883e46c9840,real_75:b46802f0c1c990dec9071130fa1045a88221dfb7bd2ee2bfe8ff2883e46c9840:1:pred,false_positive,0,fish,3,puffin,0.75303,0.0,medium,"[5.777,524.089,75.709,61.026]","[405.50000000000006,457.0,91.0,76.0]",highest_confidence_false_positive,0143_real_75_false_positive_b46802f0c1c9.jpg
real_75,datasets/raw/aquarium/export/train/images/IMG_8392_jpg.rf.8f621f7d59dcc22204c1977e12890901.jpg,acc0a22b991d07e9b5a40ac9c37ac4c8f975e284421628d8b12a771c41789756,real_75:acc0a22b991d07e9b5a40ac9c37ac4c8f975e284421628d8b12a771c41789756:1:pred,false_positive,0,fish,0,fish,0.75289,0.0,medium,"[850.637,386.195,71.303,42.614]","[216.0,97.5,50.0,29.0]",highest_confidence_false_positive,0144_real_75_false_positive_acc0a22b991d.jpg
real_75,datasets/raw/aquarium/export/test/images/IMG_8420_jpg.rf.31f1d5f1440e48ccf1dee988b565911b.jpg,b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60,real_75:b46c262f4b3b9504c602fe934e212970151b83dea3a98edb16491687ba976c60:1:pred,false_positive,0,fish,4,shark,0.75233,0.28816329841576754,medium,"[294.635,214.904,71.101,98.831]","[286.0,156.0,76.0,110.0]",highest_confidence_false_positive,0145_real_75_false_positive_b46c262f4b3b.jpg
real_75,datasets/raw/aquarium/export/valid/images/IMG_2525_jpeg_jpg.rf.e9788896d11d85d89b81cae4cd20008a.jpg,9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9,real_75:9ad7f811f9bdbc90584a073c041447073c8ec46471fb15822e8dd3d85e7c09c9:1:pred,false_positive,3,puffin,3,puffin,0.69387,0.0,medium,"[396.269,475.933,79.738,75.718]","[497.0,286.5,32.0,45.0]",highest_confidence_false_positive,0146_real_75_false_positive_9ad7f811f9bd.jpg
real_75,datasets/raw/aquarium/export/train/images/IMG_2530_jpeg_jpg.rf.a6c13c1f49a45439e1e4328c13660525.jpg,0b5df0302f53e6c644715912785ca086c24e6dd4bef15a2f756a3bf72a2cb32c,real_75:0b5df0302f53e6c644715912785ca086c24e6dd4bef15a2f756a3bf72a2cb32c:8:pred,false_positive,2,penguin,2,penguin,0.64214,0.5512047055246831,medium,"[538.347,453.164,36.911,60.073]","[545.0,450.5,46.0,63.0]",highest_confidence_false_positive,0147_real_75_false_positive_0b5df0302f53.jpg
real_75,datasets/raw/aquarium/export/test/images/IMG_8490_jpg.rf.1836542cf054c6d303a2dd05d4194d7f.jpg,c83304e35e8cd48263ebce08c40c157ebcdcf810d8fbf715ac08ac8d307d4564,real_75:c83304e35e8cd48263ebce08c40c157ebcdcf810d8fbf715ac08ac8d307d4564:26:pred,false_positive,1,jellyfish,1,jellyfish,0.61398,0.43367556793840023,medium,"[325.192,335.94,68.457,99.682]","[320.5,307.0,109.0,114.0]",highest_confidence_false_positive,0148_real_75_false_positive_c83304e35e8c.jpg
real_75,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_75:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:0:pred,class_confusion,1,jellyfish,6,stingray,0.97443,0.9164372391250615,large,"[164.714,768.371,115.998,127.861]","[163.5,768.0,119.0,136.0]",highest_confidence_class_confusion,0149_real_75_class_confusion_ee2d3a3315fb.jpg
real_75,datasets/raw/aquarium/export/train/images/IMG_8590_MOV-3_jpg.rf.5acced567b7a3d53c4cf07768f40e770.jpg,ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd,real_75:ee2d3a3315fbfc7d0d3d1bb8c5384dd47c7d4bc20d0d27c7e67403e21af3a8fd:1:pred,class_confusion,1,jellyfish,6,stingray,0.93233,0.8495968997187722,large,"[126.81,63.641,226.727,231.707]","[119.00000000000001,83.5,228.0,209.0]",highest_confidence_class_confusion,0150_real_75_class_confusion_ee2d3a3315fb.jpg
