image_path,label_path,content_hash,perceptual_hash,source_group_id,image_width,image_height,classes_present,object_count,split,inclusion_status
datasets/raw/aquarium/export/train/images/IMG_2413_jpeg_jpg.rf.695815e23abdea80c043bb1cfd5a8a73.jpg,datasets/raw/aquarium/export/train/labels/IMG_2413_jpeg_jpg.rf.695815e23abdea80c043bb1cfd5a8a73.txt,9adbba46f5045c8fb79ec69a07d6a40c1638beadfb4a2fecaf7567acac6545f2,c483e1b11b1b1d01,reviewed-scene-large-blue-shark-ray,768,1024,fish,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2414_jpeg_jpg.rf.980c706f21682aa6d010cc7a43f9f12c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2414_jpeg_jpg.rf.980c706f21682aa6d010cc7a43f9f12c.txt,902f412aa3e21bde4934f21b00ffbe76671d693da420718ec3efd78521842911,232f179e030d2b49,reviewed-scene-large-blue-shark-ray,768,1024,fish,23,train,included
datasets/raw/aquarium/export/train/images/IMG_2415_jpeg_jpg.rf.ebf0f6afed62125f3a07b177ff1eb41b.jpg,datasets/raw/aquarium/export/train/labels/IMG_2415_jpeg_jpg.rf.ebf0f6afed62125f3a07b177ff1eb41b.txt,645b2249fed3477b3ab5a01b638ca73ee92cdc58bc22cf40c28d48cc09ae4e78,3e7e6e6959d8f4f0,reviewed-scene-large-blue-shark-ray,768,1024,fish,16,train,included
datasets/raw/aquarium/export/train/images/IMG_2417_jpeg_jpg.rf.3126d833b440a93a98942375d5de1a91.jpg,datasets/raw/aquarium/export/train/labels/IMG_2417_jpeg_jpg.rf.3126d833b440a93a98942375d5de1a91.txt,cdb87a1a3aa94e9eb4cfd92c0fbeb6baad1b0006d726b15ff4345f298db11972,332e0f8e040c8c8d,reviewed-scene-large-blue-shark-ray,768,1024,fish,4,train,included
datasets/raw/aquarium/export/train/images/IMG_2418_jpeg_jpg.rf.ef54d0d053b69b90a077ff1e7caa8937.jpg,datasets/raw/aquarium/export/train/labels/IMG_2418_jpeg_jpg.rf.ef54d0d053b69b90a077ff1e7caa8937.txt,44cfcb3ce2053cf0f6e4ba836cc09d69368d42f82ff147ebc6857ae0b2e40e2a,127676d25c0f8fff,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,22,train,included
datasets/raw/aquarium/export/train/images/IMG_2419_jpeg_jpg.rf.b45ff8e98d7a369bd43eda658dccce9e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2419_jpeg_jpg.rf.b45ff8e98d7a369bd43eda658dccce9e.txt,aba2b21c06e5f17971d0bb854f060f37dbd2dff5324e5681c1757510a3633c35,0e0696335e9fe7f0,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,21,train,included
datasets/raw/aquarium/export/train/images/IMG_2420_jpeg_jpg.rf.2c9b62657f067185cfd553339210ae48.jpg,datasets/raw/aquarium/export/train/labels/IMG_2420_jpeg_jpg.rf.2c9b62657f067185cfd553339210ae48.txt,4da836f7225d58de3567e2006fcded77dfda47e3a7d987ac1058c8469598a285,07534de6391d19ed,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,21,train,included
datasets/raw/aquarium/export/train/images/IMG_2421_jpeg_jpg.rf.18cf9dc78b3af40e540c4e76393642ef.jpg,datasets/raw/aquarium/export/train/labels/IMG_2421_jpeg_jpg.rf.18cf9dc78b3af40e540c4e76393642ef.txt,ad15ece1a97a449d82c208f5dd56ca49c54346b421392086957476397405dafd,170d270db7c3c3fd,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark;stingray,18,train,included
datasets/raw/aquarium/export/train/images/IMG_2422_jpeg_jpg.rf.47bfe242cb40465122daa7d1189c8909.jpg,datasets/raw/aquarium/export/train/labels/IMG_2422_jpeg_jpg.rf.47bfe242cb40465122daa7d1189c8909.txt,144d77836da776ec57b9c3c93b3ef7546567cb1334e8d750e25d84b527852ce9,cf73399dced6e6f3,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,15,train,included
datasets/raw/aquarium/export/train/images/IMG_2426_jpeg_jpg.rf.50808902673305d18d0d44531b5a8bfb.jpg,datasets/raw/aquarium/export/train/labels/IMG_2426_jpeg_jpg.rf.50808902673305d18d0d44531b5a8bfb.txt,45915b212b25adb48cef99f0a24bf7043d50bec6d869eb05062cdacadf813784,4f4737d3caf4e0e0,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,12,train,included
datasets/raw/aquarium/export/train/images/IMG_2427_jpeg_jpg.rf.4376ff1caed40be5f9e36ae22136c2a5.jpg,datasets/raw/aquarium/export/train/labels/IMG_2427_jpeg_jpg.rf.4376ff1caed40be5f9e36ae22136c2a5.txt,4acabdc9f870a5d7a89e481a6424fb9e44b6f565246efc5974431f7d58e3d7ce,1f0f130f3ff9999e,reviewed-scene-large-blue-shark-ray,768,1024,fish,14,train,included
datasets/raw/aquarium/export/train/images/IMG_2429_jpeg_jpg.rf.a587ba43a6cf6d5e0f42cd295650dcb0.jpg,datasets/raw/aquarium/export/train/labels/IMG_2429_jpeg_jpg.rf.a587ba43a6cf6d5e0f42cd295650dcb0.txt,44eef5cab6e66b00dbf0fae0d2dc328ef9a4e44d28bdf7b3abab31cf60986bcf,3eb65e7e9f8fa8cc,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,4,train,included
datasets/raw/aquarium/export/train/images/IMG_2430_jpeg_jpg.rf.ea942e540d2202770b60388e01246c92.jpg,datasets/raw/aquarium/export/train/labels/IMG_2430_jpeg_jpg.rf.ea942e540d2202770b60388e01246c92.txt,213782d46492031f0d5bc710cf30173c2b8dc59354c71ce91912fc4c0371867a,66e2522237160313,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,2,train,included
datasets/raw/aquarium/export/train/images/IMG_2432_jpeg_jpg.rf.b0839d3e7f6a6fbc8f15a4e0ef385b7f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2432_jpeg_jpg.rf.b0839d3e7f6a6fbc8f15a4e0ef385b7f.txt,392a08aff75b2ffa2d725cdbb46e7d03bab9606a110a4ef767422d7179a47d1d,ceecffee7e1c0666,reviewed-scene-large-blue-shark-ray,768,1024,shark,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2433_jpeg_jpg.rf.22485b09320c5d7924c4c86641f4826c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2433_jpeg_jpg.rf.22485b09320c5d7924c4c86641f4826c.txt,dff05340e83311d373bf291a506c4fcf3573463654b0aa997c0ddf8c3321d601,631101b890ec357d,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,23,train,included
datasets/raw/aquarium/export/train/images/IMG_2435_jpeg_jpg.rf.90d0f2a9a2603d0d00e44c54ea34d8a1.jpg,datasets/raw/aquarium/export/train/labels/IMG_2435_jpeg_jpg.rf.90d0f2a9a2603d0d00e44c54ea34d8a1.txt,d1d0e6e5416dc0aafd54ec0615d2e63eff0d40c3ebac797e3e47d584415d3198,d99f3f268fc3d6e4,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,6,train,included
datasets/raw/aquarium/export/train/images/IMG_2436_jpeg_jpg.rf.e2657a48d78d7c26aa1d93edd0af9130.jpg,datasets/raw/aquarium/export/train/labels/IMG_2436_jpeg_jpg.rf.e2657a48d78d7c26aa1d93edd0af9130.txt,a7f09487396048d889f6903ce22497b4b0bcbf4e3cf8a846457a8fdb4c8c0565,87e77bcee7f2ecf8,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2437_jpeg_jpg.rf.9d3ddc928ee1ce44d6b625f3de4baefe.jpg,datasets/raw/aquarium/export/train/labels/IMG_2437_jpeg_jpg.rf.9d3ddc928ee1ce44d6b625f3de4baefe.txt,77ceb8cb8387bac73b852566198318a3c03c7c4b72489c2d3b6cda2e1563edb6,6f379edcf0f2b0f0,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,11,train,included
datasets/raw/aquarium/export/train/images/IMG_2438_jpeg_jpg.rf.d34e9d39297e8636b6bd5458d3b6bc1a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2438_jpeg_jpg.rf.d34e9d39297e8636b6bd5458d3b6bc1a.txt,3f763c4d777bbcddeabcdc841205c82d312fe675b89b02879e31eb0fc102a578,2c8f3b3dfdad3d9d,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,19,train,included
datasets/raw/aquarium/export/train/images/IMG_2439_jpeg_jpg.rf.b716ecc9923088908de67457af446693.jpg,datasets/raw/aquarium/export/train/labels/IMG_2439_jpeg_jpg.rf.b716ecc9923088908de67457af446693.txt,7e8e6549d55d3ca32174dc6a5932388620b6f80c678d15c467d4baa31018cf9b,3feffffce4e86878,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,15,train,included
datasets/raw/aquarium/export/train/images/IMG_2440_jpeg_jpg.rf.fbf8154be50fdc05cf5c49e452c8889a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2440_jpeg_jpg.rf.fbf8154be50fdc05cf5c49e452c8889a.txt,9758ca5d280c962b0ead94e576ec373230bae1b190f421b648ce9381fa718115,6f6ffff6e4f0f878,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,16,train,included
datasets/raw/aquarium/export/train/images/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.jpg,datasets/raw/aquarium/export/train/labels/IMG_2441_jpeg_jpg.rf.7cb24c87feb8f1f9c4cba9cb4f1ce0db.txt,5626304aa57cfa46baa09914fda84accc3e75ecd4755065e1f77a0c3429a3d29,3d39fffff7ee3ab8,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,22,train,included
datasets/raw/aquarium/export/train/images/IMG_2443_jpeg_jpg.rf.fbca75ce6c1f6f9a3ebaa0dc2dc58d3a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2443_jpeg_jpg.rf.fbca75ce6c1f6f9a3ebaa0dc2dc58d3a.txt,bd83bb5d3d30296a400360da16f73f36493cc61f841e02d8d9da347e0fee0c5b,801040626e6f3939,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,5,train,included
datasets/raw/aquarium/export/train/images/IMG_2444_jpeg_jpg.rf.cbd4c00116cf7dd7f0ea905031ea8774.jpg,datasets/raw/aquarium/export/train/labels/IMG_2444_jpeg_jpg.rf.cbd4c00116cf7dd7f0ea905031ea8774.txt,bc91ce1e3fe8aaf7c0fda99548aa7f1afa808b50014cfca76a7860a964087da3,6167637333131201,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark;stingray,17,train,included
datasets/raw/aquarium/export/train/images/IMG_2445_jpeg_jpg.rf.4322ba9de4afd56e2d585cbe4b2d542f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2445_jpeg_jpg.rf.4322ba9de4afd56e2d585cbe4b2d542f.txt,3979ab31bcb259d413b89402fb6a748ab81e0aaaf09749ca4daa127f70f4560f,4d19594c0a80e0c6,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2447_jpeg_jpg.rf.3c11aace74e70dbb007eb2e597f78ebb.jpg,datasets/raw/aquarium/export/train/labels/IMG_2447_jpeg_jpg.rf.3c11aace74e70dbb007eb2e597f78ebb.txt,eb34f03326603b8dd2f965fba6524bfc1791516b050b13890da6ba22a36b5161,0c0cad421d190806,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,17,train,included
datasets/raw/aquarium/export/train/images/IMG_2449_jpeg_jpg.rf.66b68f9b04aae5ef7a5c1c52f27da23f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2449_jpeg_jpg.rf.66b68f9b04aae5ef7a5c1c52f27da23f.txt,6382fb181b60b18960862ede19c4540068aa3ef7f19c9419ed353b82d0193fd8,062704030840e223,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,19,train,included
datasets/raw/aquarium/export/train/images/IMG_2451_jpeg_jpg.rf.6cc1dc705b21921c89c4e925ff86c5d6.jpg,datasets/raw/aquarium/export/train/labels/IMG_2451_jpeg_jpg.rf.6cc1dc705b21921c89c4e925ff86c5d6.txt,4ac4f53bc539abc5ee5b0b966e6de1d079ffa9ca8f06dc9c067e17027a7006f3,90ccccd4c4469819,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,14,train,included
datasets/raw/aquarium/export/train/images/IMG_2452_jpeg_jpg.rf.2966d2cb12c00bcd17c3e56890ae90d0.jpg,datasets/raw/aquarium/export/train/labels/IMG_2452_jpeg_jpg.rf.2966d2cb12c00bcd17c3e56890ae90d0.txt,6c8b44d398182c0b25f48bcf8c9521c48080520f5f5eb1e751f7ec2ebff2d209,f13131f185637335,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,19,train,included
datasets/raw/aquarium/export/train/images/IMG_2456_jpeg_jpg.rf.7ea8891568b40b0618d829c3810ec332.jpg,datasets/raw/aquarium/export/train/labels/IMG_2456_jpeg_jpg.rf.7ea8891568b40b0618d829c3810ec332.txt,dad78d1988bfd5499b3b7048c29db07936025f451faae5e4bbe3c618d272bf91,67676f2d93f39b77,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,16,train,included
datasets/raw/aquarium/export/train/images/IMG_2458_jpeg_jpg.rf.e4f518a021aa886cc248b50bfaff6f4e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2458_jpeg_jpg.rf.e4f518a021aa886cc248b50bfaff6f4e.txt,68389dc6efb2a3e93d5b1f38c831f4b64393b8d4479e40b88857eaba966159eb,31313333b0e96e0f,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2459_jpeg_jpg.rf.c6a60bf7e4518c5c2733727264ef32c8.jpg,datasets/raw/aquarium/export/train/labels/IMG_2459_jpeg_jpg.rf.c6a60bf7e4518c5c2733727264ef32c8.txt,073c49625f1063c293f62290d6dfae0611f20cb4ae44a505ca50c7a4cf5b51c5,88c8cc89cb876b1b,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,14,train,included
datasets/raw/aquarium/export/train/images/IMG_2460_jpeg_jpg.rf.62b0d4966ce2243f71278e6f306c969a.jpg,datasets/raw/aquarium/export/train/labels/IMG_2460_jpeg_jpg.rf.62b0d4966ce2243f71278e6f306c969a.txt,002b83898071e919bb2567ad324c33294d616b19e92078d8759b739bb785751f,0347674fdf7f7f9f,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2461_jpeg_jpg.rf.a9a7293e2e45a5e3b9d7cc10d45c37dd.jpg,datasets/raw/aquarium/export/train/labels/IMG_2461_jpeg_jpg.rf.a9a7293e2e45a5e3b9d7cc10d45c37dd.txt,5761552923f42d76bf2fd255d66313f226fb14d235c7da0311361923d6e3a3dd,219191991f4f3d0d,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,18,train,included
datasets/raw/aquarium/export/train/images/IMG_2462_jpeg_jpg.rf.996656c68077c9d9e7ec2c4928a5c4d1.jpg,datasets/raw/aquarium/export/train/labels/IMG_2462_jpeg_jpg.rf.996656c68077c9d9e7ec2c4928a5c4d1.txt,acdde75bfc735975f21db56e528efc4e597be96c10348cf4f01fc18706372e9a,0307679f1f777f1f,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,17,train,included
datasets/raw/aquarium/export/train/images/IMG_2463_jpeg_jpg.rf.da774058e67ba22ec38a84ac948b4014.jpg,datasets/raw/aquarium/export/train/labels/IMG_2463_jpeg_jpg.rf.da774058e67ba22ec38a84ac948b4014.txt,98e0dec69036129e54f842c79d46a1f2da5946111cc472ef76d27815641dd715,0f0740020218193b,reviewed-scene-orange-jellyfish,768,1024,jellyfish,9,train,included
datasets/raw/aquarium/export/train/images/IMG_2467_jpeg_jpg.rf.50fbe34360e324a8ebb9c0ed262373c1.jpg,datasets/raw/aquarium/export/train/labels/IMG_2467_jpeg_jpg.rf.50fbe34360e324a8ebb9c0ed262373c1.txt,40be0a34db17c9f60c552ad7a7c06c267c5755051d205a4105f47ab4e4800ee1,c68646532378ad01,reviewed-scene-orange-jellyfish,768,1024,jellyfish,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2471_jpeg_jpg.rf.80259312a2c1b317d5b48f1937e53a07.jpg,datasets/raw/aquarium/export/train/labels/IMG_2471_jpeg_jpg.rf.80259312a2c1b317d5b48f1937e53a07.txt,696f4645e72f90fa99c23abe27749a06ab6621b59da9389315e37b6e45d71a00,1c18d9d1d993b692,reviewed-scene-orange-jellyfish,768,1024,jellyfish,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2472_jpeg_jpg.rf.57b8e38dd12bf9a9b8cb87e5f49b072d.jpg,datasets/raw/aquarium/export/train/labels/IMG_2472_jpeg_jpg.rf.57b8e38dd12bf9a9b8cb87e5f49b072d.txt,63b3030cc782601344684ab1c50d36ed48a0388841a1954692225a65e630bbbb,075743c76333399e,reviewed-scene-orange-jellyfish,768,1024,jellyfish,6,train,included
datasets/raw/aquarium/export/train/images/IMG_2475_jpeg_jpg.rf.46e62539bfeb76e003100176a5818f0b.jpg,datasets/raw/aquarium/export/train/labels/IMG_2475_jpeg_jpg.rf.46e62539bfeb76e003100176a5818f0b.txt,cc9f4c03d2fc17a620a82a2c78e1c356612b35068e3547efc8dbb88583e6fe0e,4f4b900406534999,reviewed-scene-orange-jellyfish,768,1024,jellyfish,15,train,included
datasets/raw/aquarium/export/train/images/IMG_2476_jpeg_jpg.rf.8ccde2bbb1a8cc7205cbf4c0343ac96b.jpg,datasets/raw/aquarium/export/train/labels/IMG_2476_jpeg_jpg.rf.8ccde2bbb1a8cc7205cbf4c0343ac96b.txt,f5f21ace50e900626d1ba45f3787c083c591797be51432afd15259c7c5886bf2,5c064333bbd3587c,reviewed-scene-orange-jellyfish,768,1024,jellyfish,11,train,included
datasets/raw/aquarium/export/train/images/IMG_2478_jpeg_jpg.rf.ae27bba94db775902a3683bc5c469029.jpg,datasets/raw/aquarium/export/train/labels/IMG_2478_jpeg_jpg.rf.ae27bba94db775902a3683bc5c469029.txt,5c450ea0de49802419fadd7d3c1a8122d2fd4e3f7d2130da8ddc9f15df53ae60,c382607433c35917,reviewed-scene-orange-jellyfish,768,1024,jellyfish,7,train,included
datasets/raw/aquarium/export/train/images/IMG_2480_jpeg_jpg.rf.65112653d4f14fcd3431eed42833146e.jpg,datasets/raw/aquarium/export/train/labels/IMG_2480_jpeg_jpg.rf.65112653d4f14fcd3431eed42833146e.txt,b33f0a1eb5ddb75f84d3323ff9e326713511934c220f97c6da8d37c133b12b3b,1c121347330b0a0a,reviewed-scene-orange-jellyfish,768,1024,jellyfish,15,train,included
datasets/raw/aquarium/export/train/images/IMG_2481_jpeg_jpg.rf.00a2836323b67c925752c28bccc26ea4.jpg,datasets/raw/aquarium/export/train/labels/IMG_2481_jpeg_jpg.rf.00a2836323b67c925752c28bccc26ea4.txt,485ce461b1e05f88e15dd20f1395824d9789fe79a36b733ba35b7e847dbead79,717070d91fdac766,reviewed-scene-orange-jellyfish,768,1024,jellyfish,15,train,included
datasets/raw/aquarium/export/train/images/IMG_2482_jpeg_jpg.rf.e49b8fe3d265732ff3c0eb8172bd66ee.jpg,datasets/raw/aquarium/export/train/labels/IMG_2482_jpeg_jpg.rf.e49b8fe3d265732ff3c0eb8172bd66ee.txt,7fd1a72b771e4bd8288483517cfaae9194abfa6d095859be5d83fb145e105ab8,c2c4c496391cd966,reviewed-scene-orange-jellyfish,768,1024,jellyfish,4,train,included
datasets/raw/aquarium/export/train/images/IMG_2483_jpeg_jpg.rf.4cce5bab03a29d47dde28e0ffa71a3a0.jpg,datasets/raw/aquarium/export/train/labels/IMG_2483_jpeg_jpg.rf.4cce5bab03a29d47dde28e0ffa71a3a0.txt,26df97bb5114eb95f9191dbbda1b27312b1395447c0a6530292aabe446b2af2f,587829299d5ab9bd,reviewed-scene-orange-jellyfish,768,1024,jellyfish,10,train,included
datasets/raw/aquarium/export/train/images/IMG_2485_jpeg_jpg.rf.dabd7a2e30e0c47b2bc750eb2395da11.jpg,datasets/raw/aquarium/export/train/labels/IMG_2485_jpeg_jpg.rf.dabd7a2e30e0c47b2bc750eb2395da11.txt,f0dd5bc2163a253af0bd152680965c037c9270f8c27525a79b39bbf9a320432a,7f3f3767efcfdb25,reviewed-scene-orange-jellyfish,768,1024,jellyfish,7,train,included
datasets/raw/aquarium/export/train/images/IMG_2486_jpeg_jpg.rf.b2d1224d293b2659b71f5fb83aae5e20.jpg,datasets/raw/aquarium/export/train/labels/IMG_2486_jpeg_jpg.rf.b2d1224d293b2659b71f5fb83aae5e20.txt,111f8cf474e61b648b3b313059134753282b3fd2b4340c7b103a6dce913f3bbf,01e07858083e0b23,reviewed-scene-orange-jellyfish,768,1024,jellyfish,14,train,included
datasets/raw/aquarium/export/train/images/IMG_2487_jpeg_jpg.rf.e2c008ecf06dc7f3159ab28903bc5275.jpg,datasets/raw/aquarium/export/train/labels/IMG_2487_jpeg_jpg.rf.e2c008ecf06dc7f3159ab28903bc5275.txt,05ce5d7d9e4afde7ffd75a741e2ba0524382cd152952ad2ac226220fd23c581a,7f539796e7278719,reviewed-scene-orange-jellyfish,768,1024,jellyfish,7,train,included
datasets/raw/aquarium/export/train/images/IMG_2488_jpeg_jpg.rf.e3511d1d2df484d56e7eb9a667299acd.jpg,datasets/raw/aquarium/export/train/labels/IMG_2488_jpeg_jpg.rf.e3511d1d2df484d56e7eb9a667299acd.txt,ff2f3d04a2f0c0e87a0c1cfd5e6cf0b0fc7cfd8e5cdeb12962dea7ec6ec0cd50,0f16e66565ceded1,reviewed-scene-orange-jellyfish,768,1024,jellyfish,13,train,included
datasets/raw/aquarium/export/train/images/IMG_2489_jpeg_jpg.rf.ffb357957a29cdef43f3fdfb2a13c417.jpg,datasets/raw/aquarium/export/train/labels/IMG_2489_jpeg_jpg.rf.ffb357957a29cdef43f3fdfb2a13c417.txt,b267f7d26a5456f64f9ab52178c888dfccc9932bdfce1b57527f2a0f89e3012e,070b27a66c5cfce8,reviewed-scene-orange-jellyfish,768,1024,jellyfish,6,train,included
datasets/raw/aquarium/export/train/images/IMG_2490_jpeg_jpg.rf.8b825f810f53bc5141c576b0d83e778d.jpg,datasets/raw/aquarium/export/train/labels/IMG_2490_jpeg_jpg.rf.8b825f810f53bc5141c576b0d83e778d.txt,f6035a40581b395bd2322147e24d4ac061adf1890ae1fdb2b41fd5623a934cc1,3f1727191d7936b2,reviewed-scene-orange-jellyfish,768,1024,jellyfish,13,train,included
datasets/raw/aquarium/export/train/images/IMG_2493_jpeg_jpg.rf.5ea3fbb437ab94fbd23f187d270b9a5f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2493_jpeg_jpg.rf.5ea3fbb437ab94fbd23f187d270b9a5f.txt,0eb18a1aa60e6a512021bbee61ab4e213752e90c5506e5838f2726384bf4a47f,4c4d474142c24600,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,22,train,included
datasets/raw/aquarium/export/train/images/IMG_2494_jpeg_jpg.rf.2d7d4d727fe0cb18fb12fe87f23f4e9c.jpg,datasets/raw/aquarium/export/train/labels/IMG_2494_jpeg_jpg.rf.2d7d4d727fe0cb18fb12fe87f23f4e9c.txt,4c023dddc718e28f06f067250a6f5107d433e4927e402d413954817c7e61a770,514f47434ad28606,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,25,train,included
datasets/raw/aquarium/export/train/images/IMG_2495_jpeg_jpg.rf.b0c357674c9856576d1561581f186c5b.jpg,datasets/raw/aquarium/export/train/labels/IMG_2495_jpeg_jpg.rf.b0c357674c9856576d1561581f186c5b.txt,16c61ebf397a6726e42dae796c984d5bf142e7d0cbc80657e95936ce6bce2746,0501062520316d29,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark;stingray,18,train,included
datasets/raw/aquarium/export/train/images/IMG_2497_jpeg_jpg.rf.ab5601591a6d9d4db72d08c480454253.jpg,datasets/raw/aquarium/export/train/labels/IMG_2497_jpeg_jpg.rf.ab5601591a6d9d4db72d08c480454253.txt,15a67ce6ad211f687ed8fadd1b8e723102adf0613274fd746f437ba265f9a7ca,0c04240d0c021926,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,4,train,included
datasets/raw/aquarium/export/train/images/IMG_2498_jpeg_jpg.rf.fb8d5cb2ea8c29c710ef2240cf19918f.jpg,datasets/raw/aquarium/export/train/labels/IMG_2498_jpeg_jpg.rf.fb8d5cb2ea8c29c710ef2240cf19918f.txt,ccd5b7384edfeab842d79f29feb033fdadf47d849caf6ae10089e2905440b51f,b1693f3475cd0d13,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,3,train,included
datasets/raw/aquarium/export/train/images/IMG_2500_jpeg_jpg.rf.ce4f27a931c371f5a780f3ebb9c098e0.jpg,datasets/raw/aquarium/export/train/labels/IMG_2500_jpeg_jpg.rf.ce4f27a931c371f5a780f3ebb9c098e0.txt,9c90a0826ab824e8dbca0c33955f6ba99618340ed6a78ac4865170b45e4b7416,839307b0101031a1,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,7,train,included
datasets/raw/aquarium/export/train/images/IMG_2501_jpeg_jpg.rf.86cc23ef99a01b5a863f6dbc7f8faa10.jpg,datasets/raw/aquarium/export/train/labels/IMG_2501_jpeg_jpg.rf.86cc23ef99a01b5a863f6dbc7f8faa10.txt,72b0c420c8ce793638842360a734c28f4e11af8766362cc411b59116468e9286,26c03030c3173564,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark;stingray,30,train,included
datasets/raw/aquarium/export/train/images/IMG_2502_jpeg_jpg.rf.d641755e6af1f9a46f138c1a00ecfc23.jpg,datasets/raw/aquarium/export/train/labels/IMG_2502_jpeg_jpg.rf.d641755e6af1f9a46f138c1a00ecfc23.txt,fd7b64f1ae26626428020dc40f033e6210bace9ea0775da29ab0eb8c626f6fb4,86060785b03030a0,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark,7,train,included
datasets/raw/aquarium/export/train/images/IMG_2503_jpeg_jpg.rf.726342a02d92d30abc147f6e71fe3baf.jpg,datasets/raw/aquarium/export/train/labels/IMG_2503_jpeg_jpg.rf.726342a02d92d30abc147f6e71fe3baf.txt,5c220a014c7b9cf8eae599bb9e7108db6444667a25b44bf66e211fcede921ab8,bdb67bc99187073f,reviewed-scene-large-blue-shark-ray,768,1024,fish,1,train,included
datasets/raw/aquarium/export/train/images/IMG_2504_jpeg_jpg.rf.6319bf044a6c11112e69a100f1505d41.jpg,datasets/raw/aquarium/export/train/labels/IMG_2504_jpeg_jpg.rf.6319bf044a6c11112e69a100f1505d41.txt,268fc7fa4992e4b9297e1c07379fd717696b2e70ad2dba20cb3c15b564b5092e,8e1d96c2d1c08408,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark;stingray,16,train,included
datasets/raw/aquarium/export/train/images/IMG_2506_jpeg_jpg.rf.5b0e0ae2d8038056ce3a19b260b9ed55.jpg,datasets/raw/aquarium/export/train/labels/IMG_2506_jpeg_jpg.rf.5b0e0ae2d8038056ce3a19b260b9ed55.txt,c7beb75ef77c18202277f17eb75fca0a9f3b48dbe82df61e58513af33db4dcc9,0782722c31173767,reviewed-scene-large-blue-shark-ray,768,1024,fish;shark;stingray,23,train,included
datasets/raw/aquarium/export/train/images/IMG_2520_jpeg_jpg.rf.4cab9c74da59c93865ed205f4dcf8c46.jpg,datasets/raw/aquarium/export/train/labels/IMG_2520_jpeg_jpg.rf.4cab9c74da59c93865ed205f4dcf8c46.txt,3656b74f4963fb52b8b4811f4ab03d7f9de4cdaf32ab2bf51ab39a4c39617fe7,2c240407167c3838,reviewed-scene-penguin-rock-pool,768,1024,puffin,1,train,included
